Keyld,MyPN,Name,Description,Symbol,Footprint,Footprint_Filter,Package,Manufacturer,Manufacturer_PN,Series,Category,Subcategory,Block_Type,Number_of_Positions,Number_of_Levels,Number_of_Entries,Pitch_mm,Row_Spacing_mm,Wire_Gauge_AWG_MIN,Wire_Gauge_AWG_MAX,Wire_Gauge_mm2_MIN,Wire_Gauge_mm2_MAX,Wire_Strip_Length_mm,Wire_Diameter_Max_mm,Solid_Wire_Compatible,Stranded_Wire_Compatible,Ferrule_Compatible,Termination_Style,Terminal_Angle,Screw_Head_Type,Screw_Size,Clamp_Material,Current_Rating_A,Current_Rating_Total_A,Voltage_Rating_V,Rated_Impulse_Withstand_Voltage_kV,Pollution_Degree,Overvoltage_Category,Insulation_Group,Mounting_Type,Mounting_Style,Orientation,Color,Housing_Material,Insulator_Material,Length_mm,Width_mm,Height_mm,Height_above_PCB_mm,Depth_mm,Panel_Cutout_Dimensions,DIN_Rail_Compatible,Locking_Mechanism,Stacking_Feature,Mating_Cycles,Wire_Retention_Force_N,Torque_Specification_Nm,Operating_Temp_Min_C,Operating_Temp_Max_C,Storage_Temp_Min_C,Storage_Temp_Max_C,IP_Rating,Flammability_Rating,RoHS_Compliant,REACH_Compliant,UL_Certified,UL_File_Number,UL_Standard,CSA_Certified,VDE_Certified,IEC_Standard,CE_Compliant,End_Cover_Required,End_Cover_PN,Marker_Strip_Compatible,Marker_Strip_PN,Jumpers_Compatible,Jumper_PN,Mounting_Foot_Required,Mounting_Foot_PN,PCB_Pad_Layout,Hole_Diameter_mm,Solder_Type,Solder_Temperature_C,Cleaning_Process,LCSC_PN,LCSC_URL,Mouser_PN,Mouser_URL,Digikey_PN,Digikey_URL,Farnell_PN,Farnell_URL,Newark_PN,Newark_URL,RS_PN,RS_URL,StockQty,Min_Stock,Max_Stock,StockPlace,Price,Currency,MOQ,Packaging,Supplier,Datasheet,Drawing_2D,Drawing_3D,Certification_Documents,Assembly_Instructions,Active,Notes,Tags,CreatedBy,CreatedAt,ModifiedBy,ModifiedAt,Version,Exclude_from_BOM,Exclude_from_Board
,EL-CON_530043,CON_BLOCK_PHOENIX_SPT_2_9_5.00_H,"SPT 2mm² 9-position terminal block, pitch 5.00mm, Horizontal, Push-in connection, 400V",Connector_Generic:Conn_01x09,MyLib_Connector_Phoenix_SPT:PhoenixContact_SPT_2.5_9-H-5.0-EX_1x09_P5.0mm_Horizontal,*PhoenixContact*SPT*2*9*Pitch5.00mm*Horizontal*,THT,Phoenix Contact,PhoenixContact_SPT_2.5_9-H-5.0-EX,SPT 2,Terminal Block,PCB Mount,Header,9,1,,5.0,,18,14,1.0,2.0,10.0,,,,,Push-In,0°,None,,,14.9,,400.0,,,,,PCB,Through Hole,Horizontal,Green,Polyamide (PA),,,,,,,,,,,,,,-40,105,,,,UL94V-0,1,,1,,,,1,IEC 60947-7-4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"phoenix,spt,push-in,terminal block,2mm2,400v",,2026-02-17 03:22:19,,,,0,0
,EL-CON_530044,CON_BLOCK_PHOENIX_SPT_2_9_5.00_H,"SPT 2mm² 9-position terminal block, pitch 5.00mm, Horizontal, Push-in connection, 400V",Connector_Generic:Conn_01x09,MyLib_Connector_Phoenix_SPT:PhoenixContact_SPT_2.5_9-H-5.0_1x09_P5.0mm_Horizontal,*PhoenixContact*SPT*2*9*Pitch5.00mm*Horizontal*,THT,Phoenix Contact,PhoenixContact_SPT_2.5_9-H-5.0,SPT 2,Terminal Block,PCB Mount,Header,9,1,,5.0,,18,14,1.0,2.0,10.0,,,,,Push-In,0°,None,,,14.9,,400.0,,,,,PCB,Through Hole,Horizontal,Green,Polyamide (PA),,,,,,,,,,,,,,-40,105,,,,UL94V-0,1,,1,,,,1,IEC 60947-7-4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"phoenix,spt,push-in,terminal block,2mm2,400v",,2026-02-17 03:22:19,,,,0,0
,EL-CON_530045,CON_BLOCK_PHOENIX_SPT_2_9_5.00_V,"SPT 2mm² 9-position terminal block, pitch 5.00mm, Vertical, Push-in connection, 400V",Connector_Generic:Conn_01x09,MyLib_Connector_Phoenix_SPT:PhoenixContact_SPT_2.5_9-V-5.0-EX_1x09_P5.0mm_Vertical,*PhoenixContact*SPT*2*9*Pitch5.00mm*Vertical*,THT,Phoenix Contact,PhoenixContact_SPT_2.5_9-V-5.0-EX,SPT 2,Terminal Block,PCB Mount,Header,9,1,,5.0,,18,14,1.0,2.0,10.0,,,,,Push-In,90°,None,,,14.9,,400.0,,,,,PCB,Through Hole,Vertical,Green,Polyamide (PA),,,,,,,,,,,,,,-40,105,,,,UL94V-0,1,,1,,,,1,IEC 60947-7-4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"phoenix,spt,push-in,terminal block,2mm2,400v",,2026-02-17 03:22:19,,,,0,0
,EL-CON_530046,CON_BLOCK_PHOENIX_SPT_5_1_7.50_H,"SPT 5mm² 1-position terminal block, pitch 7.50mm, Horizontal, Push-in connection, 630V",Connector_Generic:Conn_01x01,MyLib_Connector_Phoenix_SPT:PhoenixContact_SPT_5_1-H-7.5_1x01_P7.5mm_Horizontal,*PhoenixContact*SPT*5*1*Pitch7.50mm*Horizontal*,THT,Phoenix Contact,PhoenixContact_SPT_5_1-H-7.5,SPT 5,Terminal Block,PCB Mount,Header,1,1,,7.5,,14,10,2.5,5.0,10.0,,,,,Push-In,0°,None,,,32.0,,630.0,,,,,PCB,Through Hole,Horizontal,Green,Polyamide (PA),,,,,,,,,,,,,,-40,105,,,,UL94V-0,1,,1,,,,1,IEC 60947-7-4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"phoenix,spt,push-in,terminal block,5mm2,630v",,2026-02-17 03:22:19,,,,0,0
,EL-CON_530047,CON_BLOCK_PHOENIX_SPT_5_1_7.50_V,"SPT 5mm² 1-position terminal block, pitch 7.50mm, Vertical, Push-in connection, 630V",Connector_Generic:Conn_01x01,MyLib_Connector_Phoenix_SPT:PhoenixContact_SPT_5_1-V-7.5_1x01_P7.5mm_Vertical,*PhoenixContact*SPT*5*1*Pitch7.50mm*Vertical*,THT,Phoenix Contact,PhoenixContact_SPT_5_1-V-7.5,SPT 5,Terminal Block,PCB Mount,Header,1,1,,7.5,,14,10,2.5,5.0,10.0,,,,,Push-In,90°,None,,,32.0,,630.0,,,,,PCB,Through Hole,Vertical,Green,Polyamide (PA),,,,,,,,,,,,,,-40,105,,,,UL94V-0,1,,1,,,,1,IEC 60947-7-4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"phoenix,spt,push-in,terminal block,5mm2,630v",,2026-02-17 03:22:19,,,,0,0
,EL-CON_530048,CON_BLOCK_PHOENIX_SPT_5_10_7.50_H,"SPT 5mm² 10-position terminal block, pitch 7.50mm, Horizontal, Push-in connection, 630V",Connector_Generic:Conn_01x10,MyLib_Connector_Phoenix_SPT:PhoenixContact_SPT_5_10-H-7.5-ZB_1x10_P7.5mm_Horizontal,*PhoenixContact*SPT*5*10*Pitch7.50mm*Horizontal*,THT,Phoenix Contact,PhoenixContact_SPT_5_10-H-7.5-ZB,SPT 5,Terminal Block,PCB Mount,Header,10,1,,7.5,,14,10,2.5,5.0,10.0,,,,,Push-In,0°,None,,,27.2,,630.0,,,,,PCB,Through Hole,Horizontal,Green,Polyamide (PA),,,,,,,,,,,,,,-40,105,,,,UL94V-0,1,,1,,,,1,IEC 60947-7-4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"phoenix,spt,push-in,terminal block,5mm2,630v",,2026-02-17 03:22:19,,,,0,0
,EL-CON_530049,CON_BLOCK_PHOENIX_SPT_5_10_7.50_V,"SPT 5mm² 10-position terminal block, pitch 7.50mm, Vertical, Push-in connection, 630V",Connector_Generic:Conn_01x10,MyLib_Connector_Phoenix_SPT:PhoenixContact_SPT_5_10-V-7.5-ZB_1x10_P7.5mm_Vertical,*PhoenixContact*SPT*5*10*Pitch7.50mm*Vertical*,THT,Phoenix Contact,PhoenixContact_SPT_5_10-V-7.5-ZB,SPT 5,Terminal Block,PCB Mount,Header,10,1,,7.5,,14,10,2.5,5.0,10.0,,,,,Push-In,90°,None,,,27.2,,630.0,,,,,PCB,Through Hole,Vertical,Green,Polyamide (PA),,,,,,,,,,,,,,-40,105,,,,UL94V-0,1,,1,,,,1,IEC 60947-7-4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"phoenix,spt,push-in,terminal block,5mm2,630v",,2026-02-17 03:22:19,,,,0,0
,EL-CON_530050,CON_BLOCK_PHOENIX_SPT_5_11_7.50_H,"SPT 5mm² 11-position terminal block, pitch 7.50mm, Horizontal, Push-in connection, 630V",Connector_Generic:Conn_01x11,MyLib_Connector_Phoenix_SPT:PhoenixContact_SPT_5_11-H-7.5-ZB_1x11_P7.5mm_Horizontal,*PhoenixContact*SPT*5*11*Pitch7.50mm*Horizontal*,THT,Phoenix Contact,PhoenixContact_SPT_5_11-H-7.5-ZB,SPT 5,Terminal Block,PCB Mount,Header,11,1,,7.5,,14,10,2.5,5.0,10.0,,,,,Push-In,0°,None,,,27.2,,630.0,,,,,PCB,Through Hole,Horizontal,Green,Polyamide (PA),,,,,,,,,,,,,,-40,105,,,,UL94V-0,1,,1,,,,1,IEC 60947-7-4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"phoenix,spt,push-in,terminal block,5mm2,630v",,2026-02-17 03:22:19,,,,0,0
,EL-CON_530051,CON_BLOCK_PHOENIX_SPT_5_11_7.50_V,"SPT 5mm² 11-position terminal block, pitch 7.50mm, Vertical, Push-in connection, 630V",Connector_Generic:Conn_01x11,MyLib_Connector_Phoenix_SPT:PhoenixContact_SPT_5_11-V-7.5-ZB_1x11_P7.5mm_Vertical,*PhoenixContact*SPT*5*11*Pitch7.50mm*Vertical*,THT,Phoenix Contact,PhoenixContact_SPT_5_11-V-7.5-ZB,SPT 5,Terminal Block,PCB Mount,Header,11,1,,7.5,,14,10,2.5,5.0,10.0,,,,,Push-In,90°,None,,,27.2,,630.0,,,,,PCB,Through Hole,Vertical,Green,Polyamide (PA),,,,,,,,,,,,,,-40,105,,,,UL94V-0,1,,1,,,,1,IEC 60947-7-4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"phoenix,spt,push-in,terminal block,5mm2,630v",,2026-02-17 03:22:19,,,,0,0
,EL-CON_530052,CON_BLOCK_PHOENIX_SPT_5_12_7.50_H,"SPT 5mm² 12-position terminal block, pitch 7.50mm, Horizontal, Push-in connection, 630V",Connector_Generic:Conn_01x12,MyLib_Connector_Phoenix_SPT:PhoenixContact_SPT_5_12-H-7.5-ZB_1x12_P7.5mm_Horizontal,*PhoenixContact*SPT*5*12*Pitch7.50mm*Horizontal*,THT,Phoenix Contact,PhoenixContact_SPT_5_12-H-7.5-ZB,SPT 5,Terminal Block,PCB Mount,Header,12,1,,7.5,,14,10,2.5,5.0,10.0,,,,,Push-In,0°,None,,,27.2,,630.0,,,,,PCB,Through Hole,Horizontal,Green,Polyamide (PA),,,,,,,,,,,,,,-40,105,,,,UL94V-0,1,,1,,,,1,IEC 60947-7-4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"phoenix,spt,push-in,terminal block,5mm2,630v",,2026-02-17 03:22:19,,,,0,0
,EL-CON_530053,CON_BLOCK_PHOENIX_SPT_5_12_7.50_V,"SPT 5mm² 12-position terminal block, pitch 7.50mm, Vertical, Push-in connection, 630V",Connector_Generic:Conn_01x12,MyLib_Connector_Phoenix_SPT:PhoenixContact_SPT_5_12-V-7.5-ZB_1x12_P7.5mm_Vertical,*PhoenixContact*SPT*5*12*Pitch7.50mm*Vertical*,THT,Phoenix Contact,PhoenixContact_SPT_5_12-V-7.5-ZB,SPT 5,Terminal Block,PCB Mount,Header,12,1,,7.5,,14,10,2.5,5.0,10.0,,,,,Push-In,90°,None,,,27.2,,630.0,,,,,PCB,Through Hole,Vertical,Green,Polyamide (PA),,,,,,,,,,,,,,-40,105,,,,UL94V-0,1,,1,,,,1,IEC 60947-7-4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"phoenix,spt,push-in,terminal block,5mm2,630v",,2026-02-17 03:22:19,,,,0,0
,EL-CON_530054,CON_BLOCK_PHOENIX_SPT_5_2_7.50_H,"SPT 5mm² 2-position terminal block, pitch 7.50mm, Horizontal, Push-in connection, 630V",Connector_Generic:Conn_01x02,MyLib_Connector_Phoenix_SPT:PhoenixContact_SPT_5_2-H-7.5-ZB_1x02_P7.5mm_Horizontal,*PhoenixContact*SPT*5*2*Pitch7.50mm*Horizontal*,THT,Phoenix Contact,PhoenixContact_SPT_5_2-H-7.5-ZB,SPT 5,Terminal Block,PCB Mount,Header,2,1,,7.5,,14,10,2.5,5.0,10.0,,,,,Push-In,0°,None,,,32.0,,630.0,,,,,PCB,Through Hole,Horizontal,Green,Polyamide (PA),,,,,,,,,,,,,,-40,105,,,,UL94V-0,1,,1,,,,1,IEC 60947-7-4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"phoenix,spt,push-in,terminal block,5mm2,630v",,2026-02-17 03:22:19,,,,0,0
,EL-CON_530055,CON_BLOCK_PHOENIX_SPT_5_2_7.50_V,"SPT 5mm² 2-position terminal block, pitch 7.50mm, Vertical, Push-in connection, 630V",Connector_Generic:Conn_01x02,MyLib_Connector_Phoenix_SPT:PhoenixContact_SPT_5_2-V-7.5_1x02_P7.5mm_Vertical,*PhoenixContact*SPT*5*2*Pitch7.50mm*Vertical*,THT,Phoenix Contact,PhoenixContact_SPT_5_2-V-7.5,SPT 5,Terminal Block,PCB Mount,Header,2,1,,7.5,,14,10,2.5,5.0,10.0,,,,,Push-In,90°,None,,,32.0,,630.0,,,,,PCB,Through Hole,Vertical,Green,Polyamide (PA),,,,,,,,,,,,,,-40,105,,,,UL94V-0,1,,1,,,,1,IEC 60947-7-4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"phoenix,spt,push-in,terminal block,5mm2,630v",,2026-02-17 03:22:19,,,,0,0
,EL-CON_530056,CON_BLOCK_PHOENIX_SPT_5_3_7.50_H,"SPT 5mm² 3-position terminal block, pitch 7.50mm, Horizontal, Push-in connection, 630V",Connector_Generic:Conn_01x03,MyLib_Connector_Phoenix_SPT:PhoenixContact_SPT_5_3-H-7.5-ZB_1x03_P7.5mm_Horizontal,*PhoenixContact*SPT*5*3*Pitch7.50mm*Horizontal*,THT,Phoenix Contact,PhoenixContact_SPT_5_3-H-7.5-ZB,SPT 5,Terminal Block,PCB Mount,Header,3,1,,7.5,,14,10,2.5,5.0,10.0,,,,,Push-In,0°,None,,,32.0,,630.0,,,,,PCB,Through Hole,Horizontal,Green,Polyamide (PA),,,,,,,,,,,,,,-40,105,,,,UL94V-0,1,,1,,,,1,IEC 60947-7-4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"phoenix,spt,push-in,terminal block,5mm2,630v",,2026-02-17 03:22:19,,,,0,0
,EL-CON_530057,CON_BLOCK_PHOENIX_SPT_5_3_7.50_H,"SPT 5mm² 3-position terminal block, pitch 7.50mm, Horizontal, Push-in connection, 630V",Connector_Generic:Conn_01x03,MyLib_Connector_Phoenix_SPT:PhoenixContact_SPT_5_3-H-7.5_1x03_P7.5mm_Horizontal,*PhoenixContact*SPT*5*3*Pitch7.50mm*Horizontal*,THT,Phoenix Contact,PhoenixContact_SPT_5_3-H-7.5,SPT 5,Terminal Block,PCB Mount,Header,3,1,,7.5,,14,10,2.5,5.0,10.0,,,,,Push-In,0°,None,,,32.0,,630.0,,,,,PCB,Through Hole,Horizontal,Green,Polyamide (PA),,,,,,,,,,,,,,-40,105,,,,UL94V-0,1,,1,,,,1,IEC 60947-7-4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"phoenix,spt,push-in,terminal block,5mm2,630v",,2026-02-17 03:22:19,,,,0,0
,EL-CON_530058,CON_BLOCK_PHOENIX_SPT_5_3_7.50_V,"SPT 5mm² 3-position terminal block, pitch 7.50mm, Vertical, Push-in connection, 630V",Connector_Generic:Conn_01x03,MyLib_Connector_Phoenix_SPT:PhoenixContact_SPT_5_3-V-7.5-ZB_1x03_P7.5mm_Vertical,*PhoenixContact*SPT*5*3*Pitch7.50mm*Vertical*,THT,Phoenix Contact,PhoenixContact_SPT_5_3-V-7.5-ZB,SPT 5,Terminal Block,PCB Mount,Header,3,1,,7.5,,14,10,2.5,5.0,10.0,,,,,Push-In,90°,None,,,32.0,,630.0,,,,,PCB,Through Hole,Vertical,Green,Polyamide (PA),,,,,,,,,,,,,,-40,105,,,,UL94V-0,1,,1,,,,1,IEC 60947-7-4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"phoenix,spt,push-in,terminal block,5mm2,630v",,2026-02-17 03:22:19,,,,0,0
,EL-CON_530059,CON_BLOCK_PHOENIX_SPT_5_4_7.50_H,"SPT 5mm² 4-position terminal block, pitch 7.50mm, Horizontal, Push-in connection, 630V",Connector_Generic:Conn_01x04,MyLib_Connector_Phoenix_SPT:PhoenixContact_SPT_5_4-H-7.5-ZB_1x04_P7.5mm_Horizontal,*PhoenixContact*SPT*5*4*Pitch7.50mm*Horizontal*,THT,Phoenix Contact,PhoenixContact_SPT_5_4-H-7.5-ZB,SPT 5,Terminal Block,PCB Mount,Header,4,1,,7.5,,14,10,2.5,5.0,10.0,,,,,Push-In,0°,None,,,32.0,,630.0,,,,,PCB,Through Hole,Horizontal,Green,Polyamide (PA),,,,,,,,,,,,,,-40,105,,,,UL94V-0,1,,1,,,,1,IEC 60947-7-4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"phoenix,spt,push-in,terminal block,5mm2,630v",,2026-02-17 03:22:19,,,,0,0
,EL-CON_530060,CON_BLOCK_PHOENIX_SPT_5_5_7.50_H,"SPT 5mm² 5-position terminal block, pitch 7.50mm, Horizontal, Push-in connection, 630V",Connector_Generic:Conn_01x05,MyLib_Connector_Phoenix_SPT:PhoenixContact_SPT_5_5-H-7.5-ZB_1x05_P7.5mm_Horizontal,*PhoenixContact*SPT*5*5*Pitch7.50mm*Horizontal*,THT,Phoenix Contact,PhoenixContact_SPT_5_5-H-7.5-ZB,SPT 5,Terminal Block,PCB Mount,Header,5,1,,7.5,,14,10,2.5,5.0,10.0,,,,,Push-In,0°,None,,,28.8,,630.0,,,,,PCB,Through Hole,Horizontal,Green,Polyamide (PA),,,,,,,,,,,,,,-40,105,,,,UL94V-0,1,,1,,,,1,IEC 60947-7-4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"phoenix,spt,push-in,terminal block,5mm2,630v",,2026-02-17 03:22:19,,,,0,0
,EL-CON_530061,CON_BLOCK_PHOENIX_SPT_5_5_7.50_V,"SPT 5mm² 5-position terminal block, pitch 7.50mm, Vertical, Push-in connection, 630V",Connector_Generic:Conn_01x05,MyLib_Connector_Phoenix_SPT:PhoenixContact_SPT_5_5-V-7.5-ZB_1x05_P7.5mm_Vertical,*PhoenixContact*SPT*5*5*Pitch7.50mm*Vertical*,THT,Phoenix Contact,PhoenixContact_SPT_5_5-V-7.5-ZB,SPT 5,Terminal Block,PCB Mount,Header,5,1,,7.5,,14,10,2.5,5.0,10.0,,,,,Push-In,90°,None,,,28.8,,630.0,,,,,PCB,Through Hole,Vertical,Green,Polyamide (PA),,,,,,,,,,,,,,-40,105,,,,UL94V-0,1,,1,,,,1,IEC 60947-7-4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"phoenix,spt,push-in,terminal block,5mm2,630v",,2026-02-17 03:22:19,,,,0,0
,EL-CON_530062,CON_BLOCK_PHOENIX_SPT_5_6_7.50_H,"SPT 5mm² 6-position terminal block, pitch 7.50mm, Horizontal, Push-in connection, 630V",Connector_Generic:Conn_01x06,MyLib_Connector_Phoenix_SPT:PhoenixContact_SPT_5_6-H-7.5-ZB_1x06_P7.5mm_Horizontal,*PhoenixContact*SPT*5*6*Pitch7.50mm*Horizontal*,THT,Phoenix Contact,PhoenixContact_SPT_5_6-H-7.5-ZB,SPT 5,Terminal Block,PCB Mount,Header,6,1,,7.5,,14,10,2.5,5.0,10.0,,,,,Push-In,0°,None,,,28.8,,630.0,,,,,PCB,Through Hole,Horizontal,Green,Polyamide (PA),,,,,,,,,,,,,,-40,105,,,,UL94V-0,1,,1,,,,1,IEC 60947-7-4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"phoenix,spt,push-in,terminal block,5mm2,630v",,2026-02-17 03:22:19,,,,0,0
,EL-CON_530063,CON_BLOCK_PHOENIX_SPT_5_6_7.50_V,"SPT 5mm² 6-position terminal block, pitch 7.50mm, Vertical, Push-in connection, 630V",Connector_Generic:Conn_01x06,MyLib_Connector_Phoenix_SPT:PhoenixContact_SPT_5_6-V-7.5-ZB_1x06_P7.5mm_Vertical,*PhoenixContact*SPT*5*6*Pitch7.50mm*Vertical*,THT,Phoenix Contact,PhoenixContact_SPT_5_6-V-7.5-ZB,SPT 5,Terminal Block,PCB Mount,Header,6,1,,7.5,,14,10,2.5,5.0,10.0,,,,,Push-In,90°,None,,,28.8,,630.0,,,,,PCB,Through Hole,Vertical,Green,Polyamide (PA),,,,,,,,,,,,,,-40,105,,,,UL94V-0,1,,1,,,,1,IEC 60947-7-4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"phoenix,spt,push-in,terminal block,5mm2,630v",,2026-02-17 03:22:19,,,,0,0
,EL-CON_530064,CON_BLOCK_PHOENIX_SPT_5_7_7.50_H,"SPT 5mm² 7-position terminal block, pitch 7.50mm, Horizontal, Push-in connection, 630V",Connector_Generic:Conn_01x07,MyLib_Connector_Phoenix_SPT:PhoenixContact_SPT_5_7-H-7.5-ZB_1x07_P7.5mm_Horizontal,*PhoenixContact*SPT*5*7*Pitch7.50mm*Horizontal*,THT,Phoenix Contact,PhoenixContact_SPT_5_7-H-7.5-ZB,SPT 5,Terminal Block,PCB Mount,Header,7,1,,7.5,,14,10,2.5,5.0,10.0,,,,,Push-In,0°,None,,,28.8,,630.0,,,,,PCB,Through Hole,Horizontal,Green,Polyamide (PA),,,,,,,,,,,,,,-40,105,,,,UL94V-0,1,,1,,,,1,IEC 60947-7-4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"phoenix,spt,push-in,terminal block,5mm2,630v",,2026-02-17 03:22:19,,,,0,0
,EL-CON_530065,CON_BLOCK_PHOENIX_SPT_5_7_7.50_V,"SPT 5mm² 7-position terminal block, pitch 7.50mm, Vertical, Push-in connection, 630V",Connector_Generic:Conn_01x07,MyLib_Connector_Phoenix_SPT:PhoenixContact_SPT_5_7-V-7.5-ZB_1x07_P7.5mm_Vertical,*PhoenixContact*SPT*5*7*Pitch7.50mm*Vertical*,THT,Phoenix Contact,PhoenixContact_SPT_5_7-V-7.5-ZB,SPT 5,Terminal Block,PCB Mount,Header,7,1,,7.5,,14,10,2.5,5.0,10.0,,,,,Push-In,90°,None,,,28.8,,630.0,,,,,PCB,Through Hole,Vertical,Green,Polyamide (PA),,,,,,,,,,,,,,-40,105,,,,UL94V-0,1,,1,,,,1,IEC 60947-7-4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"phoenix,spt,push-in,terminal block,5mm2,630v",,2026-02-17 03:22:19,,,,0,0
,EL-CON_530066,CON_BLOCK_PHOENIX_SPT_5_8_7.50_H,"SPT 5mm² 8-position terminal block, pitch 7.50mm, Horizontal, Push-in connection, 630V",Connector_Generic:Conn_01x08,MyLib_Connector_Phoenix_SPT:PhoenixContact_SPT_5_8-H-7.5-ZB_1x08_P7.5mm_Horizontal,*PhoenixContact*SPT*5*8*Pitch7.50mm*Horizontal*,THT,Phoenix Contact,PhoenixContact_SPT_5_8-H-7.5-ZB,SPT 5,Terminal Block,PCB Mount,Header,8,1,,7.5,,14,10,2.5,5.0,10.0,,,,,Push-In,0°,None,,,28.8,,630.0,,,,,PCB,Through Hole,Horizontal,Green,Polyamide (PA),,,,,,,,,,,,,,-40,105,,,,UL94V-0,1,,1,,,,1,IEC 60947-7-4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"phoenix,spt,push-in,terminal block,5mm2,630v",,2026-02-17 03:22:19,,,,0,0
,EL-CON_530067,CON_BLOCK_PHOENIX_SPT_5_8_7.50_V,"SPT 5mm² 8-position terminal block, pitch 7.50mm, Vertical, Push-in connection, 630V",Connector_Generic:Conn_01x08,MyLib_Connector_Phoenix_SPT:PhoenixContact_SPT_5_8-V-7.5-ZB_1x08_P7.5mm_Vertical,*PhoenixContact*SPT*5*8*Pitch7.50mm*Vertical*,THT,Phoenix Contact,PhoenixContact_SPT_5_8-V-7.5-ZB,SPT 5,Terminal Block,PCB Mount,Header,8,1,,7.5,,14,10,2.5,5.0,10.0,,,,,Push-In,90°,None,,,28.8,,630.0,,,,,PCB,Through Hole,Vertical,Green,Polyamide (PA),,,,,,,,,,,,,,-40,105,,,,UL94V-0,1,,1,,,,1,IEC 60947-7-4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"phoenix,spt,push-in,terminal block,5mm2,630v",,2026-02-17 03:22:19,,,,0,0
,EL-CON_530068,CON_BLOCK_PHOENIX_SPT_5_9_7.50_H,"SPT 5mm² 9-position terminal block, pitch 7.50mm, Horizontal, Push-in connection, 630V",Connector_Generic:Conn_01x09,MyLib_Connector_Phoenix_SPT:PhoenixContact_SPT_5_9-H-7.5-ZB_1x09_P7.5mm_Horizontal,*PhoenixContact*SPT*5*9*Pitch7.50mm*Horizontal*,THT,Phoenix Contact,PhoenixContact_SPT_5_9-H-7.5-ZB,SPT 5,Terminal Block,PCB Mount,Header,9,1,,7.5,,14,10,2.5,5.0,10.0,,,,,Push-In,0°,None,,,27.2,,630.0,,,,,PCB,Through Hole,Horizontal,Green,Polyamide (PA),,,,,,,,,,,,,,-40,105,,,,UL94V-0,1,,1,,,,1,IEC 60947-7-4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"phoenix,spt,push-in,terminal block,5mm2,630v",,2026-02-17 03:22:19,,,,0,0
,EL-CON_530069,CON_BLOCK_PHOENIX_SPT_5_9_7.50_V,"SPT 5mm² 9-position terminal block, pitch 7.50mm, Vertical, Push-in connection, 630V",Connector_Generic:Conn_01x09,MyLib_Connector_Phoenix_SPT:PhoenixContact_SPT_5_9-V-7.5-ZB_1x09_P7.5mm_Vertical,*PhoenixContact*SPT*5*9*Pitch7.50mm*Vertical*,THT,Phoenix Contact,PhoenixContact_SPT_5_9-V-7.5-ZB,SPT 5,Terminal Block,PCB Mount,Header,9,1,,7.5,,14,10,2.5,5.0,10.0,,,,,Push-In,90°,None,,,27.2,,630.0,,,,,PCB,Through Hole,Vertical,Green,Polyamide (PA),,,,,,,,,,,,,,-40,105,,,,UL94V-0,1,,1,,,,1,IEC 60947-7-4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"phoenix,spt,push-in,terminal block,5mm2,630v",,2026-02-17 03:22:19,,,,0,0
