Symbol,Value,Footprint,Description,Tags,Footprint_Filter,Datasheet
Regulator_Linear:LD39015M15R,LD39015M15R,Package_TO_SOT_SMD:SOT-23-5,"150mA low quiescent current low noise voltage regulator, Fixed Output 1.5V, SOT-23-5",150mA LDO Regulator Fixed Positive,SOT?23*,http://www.st.com/resource/en/datasheet/ld39015.pdf
Regulator_Linear:LD39015M18R,LD39015M18R,Package_TO_SOT_SMD:SOT-23-5,"150mA low quiescent current low noise voltage regulator, Fixed Output 1.8V, SOT-23-5",150mA LDO Regulator Fixed Positive,SOT?23*,http://www.st.com/resource/en/datasheet/ld39015.pdf
Regulator_Linear:LD39015M25R,LD39015M25R,Package_TO_SOT_SMD:SOT-23-5,"150mA low quiescent current low noise voltage regulator, Fixed Output 2.5V, SOT-23-5",150mA LDO Regulator Fixed Positive,SOT?23*,http://www.st.com/resource/en/datasheet/ld39015.pdf
Regulator_Linear:LD39015M33R,LD39015M33R,Package_TO_SOT_SMD:SOT-23-5,"150mA low quiescent current low noise voltage regulator, Fixed Output 3.3V, SOT-23-5",150mA LDO Regulator Fixed Positive,SOT?23*,http://www.st.com/resource/en/datasheet/ld39015.pdf
Regulator_Linear:LD39150DT18,LD39150DT18,Package_TO_SOT_SMD:TO-252-3_TabPin2,"1.5A Ultra Low Dropout regulator, positive, 1.8V fixed output, TO-252",linear regulator ldo fixed positive,TO?252*TabPin2*,https://www.st.com/resource/en/datasheet/ld39150.pdf
Regulator_Linear:LD39150DT25,LD39150DT25,Package_TO_SOT_SMD:TO-252-3_TabPin2,"1.5A Ultra Low Dropout regulator, positive, 2.5V fixed output, TO-252",linear regulator ldo fixed positive,TO?252*TabPin2*,https://www.st.com/resource/en/datasheet/ld39150.pdf
Regulator_Linear:LD39150DT33,LD39150DT33,Package_TO_SOT_SMD:TO-252-3_TabPin2,"1.5A Ultra Low Dropout regulator, positive, 3.3V fixed output, TO-252",linear regulator ldo fixed positive,TO?252*TabPin2*,https://www.st.com/resource/en/datasheet/ld39150.pdf
Regulator_Linear:LD3985G122R_TSOT23,LD3985G122R_TSOT23,Package_TO_SOT_SMD:TSOT-23-5,"150mA Low Dropout Voltage Regulator, Fixed Output 1.22V, TSOT-23-5",150mA LDO Regulator Fixed Positive,TSOT?23*,http://www.st.com/internet/com/TECHNICAL_RESOURCES/TECHNICAL_LITERATURE/DATASHEET/CD00003395.pdf
Regulator_Linear:LD3985G18R_TSOT23,LD3985G18R_TSOT23,Package_TO_SOT_SMD:TSOT-23-5,"150mA Low Dropout Voltage Regulator, Fixed Output 1.8V, TSOT-23-5",150mA LDO Regulator Fixed Positive,TSOT?23*,http://www.st.com/internet/com/TECHNICAL_RESOURCES/TECHNICAL_LITERATURE/DATASHEET/CD00003395.pdf
Regulator_Linear:LD3985G25R_TSOT23,LD3985G25R_TSOT23,Package_TO_SOT_SMD:TSOT-23-5,"150mA Low Dropout Voltage Regulator, Fixed Output 2.5V, TSOT-23-5",150mA LDO Regulator Fixed Positive,TSOT?23*,http://www.st.com/internet/com/TECHNICAL_RESOURCES/TECHNICAL_LITERATURE/DATASHEET/CD00003395.pdf
Regulator_Linear:LD3985G26R_TSOT23,LD3985G26R_TSOT23,Package_TO_SOT_SMD:TSOT-23-5,"150mA Low Dropout Voltage Regulator, Fixed Output 2.6V, TSOT-23-5",150mA LDO Regulator Fixed Positive,TSOT?23*,http://www.st.com/internet/com/TECHNICAL_RESOURCES/TECHNICAL_LITERATURE/DATASHEET/CD00003395.pdf
Regulator_Linear:LD3985G27R_TSOT23,LD3985G27R_TSOT23,Package_TO_SOT_SMD:TSOT-23-5,"150mA Low Dropout Voltage Regulator, Fixed Output 2.7V, TSOT-23-5",150mA LDO Regulator Fixed Positive,TSOT?23*,http://www.st.com/internet/com/TECHNICAL_RESOURCES/TECHNICAL_LITERATURE/DATASHEET/CD00003395.pdf
Regulator_Linear:LD3985G28R_TSOT23,LD3985G28R_TSOT23,Package_TO_SOT_SMD:TSOT-23-5,"150mA Low Dropout Voltage Regulator, Fixed Output 2.8V, TSOT-23-5",150mA LDO Regulator Fixed Positive,TSOT?23*,http://www.st.com/internet/com/TECHNICAL_RESOURCES/TECHNICAL_LITERATURE/DATASHEET/CD00003395.pdf
Regulator_Linear:LD3985G30R_TSOT23,LD3985G30R_TSOT23,Package_TO_SOT_SMD:TSOT-23-5,"150mA Low Dropout Voltage Regulator, Fixed Output 3.0V, TSOT-23-5",150mA LDO Regulator Fixed Positive,TSOT?23*,http://www.st.com/internet/com/TECHNICAL_RESOURCES/TECHNICAL_LITERATURE/DATASHEET/CD00003395.pdf
Regulator_Linear:LD3985G33R_TSOT23,LD3985G33R_TSOT23,Package_TO_SOT_SMD:TSOT-23-5,"150mA Low Dropout Voltage Regulator, Fixed Output 3.3V, TSOT-23-5",150mA LDO Regulator Fixed Positive,TSOT?23*,http://www.st.com/internet/com/TECHNICAL_RESOURCES/TECHNICAL_LITERATURE/DATASHEET/CD00003395.pdf
Regulator_Linear:LD3985G47R_TSOT23,LD3985G47R_TSOT23,Package_TO_SOT_SMD:TSOT-23-5,"150mA Low Dropout Voltage Regulator, Fixed Output 4.7V, TSOT-23-5",150mA LDO Regulator Fixed Positive,TSOT?23*,http://www.st.com/internet/com/TECHNICAL_RESOURCES/TECHNICAL_LITERATURE/DATASHEET/CD00003395.pdf
Regulator_Linear:LD3985M122R_SOT23,LD3985M122R_SOT23,Package_TO_SOT_SMD:SOT-23-5,"150mA Low Dropout Voltage Regulator, Fixed Output 1.22V, SOT-23-5",150mA LDO Regulator Fixed Positive,SOT?23*,http://www.st.com/internet/com/TECHNICAL_RESOURCES/TECHNICAL_LITERATURE/DATASHEET/CD00003395.pdf
Regulator_Linear:LD3985M18R_SOT23,LD3985M18R_SOT23,Package_TO_SOT_SMD:SOT-23-5,"150mA Low Dropout Voltage Regulator, Fixed Output 1.8V, SOT-23-5",150mA LDO Regulator Fixed Positive,SOT?23*,http://www.st.com/internet/com/TECHNICAL_RESOURCES/TECHNICAL_LITERATURE/DATASHEET/CD00003395.pdf
Regulator_Linear:LD3985M25R_SOT23,LD3985M25R_SOT23,Package_TO_SOT_SMD:SOT-23-5,"150mA Low Dropout Voltage Regulator, Fixed Output 2.5V, SOT-23-5",150mA LDO Regulator Fixed Positive,SOT?23*,http://www.st.com/internet/com/TECHNICAL_RESOURCES/TECHNICAL_LITERATURE/DATASHEET/CD00003395.pdf
Regulator_Linear:LD3985M26R_SOT23,LD3985M26R_SOT23,Package_TO_SOT_SMD:SOT-23-5,"150mA Low Dropout Voltage Regulator, Fixed Output 2.6V, SOT-23-5",150mA LDO Regulator Fixed Positive,SOT?23*,http://www.st.com/internet/com/TECHNICAL_RESOURCES/TECHNICAL_LITERATURE/DATASHEET/CD00003395.pdf
Regulator_Linear:LD3985M27R_SOT23,LD3985M27R_SOT23,Package_TO_SOT_SMD:SOT-23-5,"150mA Low Dropout Voltage Regulator, Fixed Output 2.7V, SOT-23-5",150mA LDO Regulator Fixed Positive,SOT?23*,http://www.st.com/internet/com/TECHNICAL_RESOURCES/TECHNICAL_LITERATURE/DATASHEET/CD00003395.pdf
Regulator_Linear:LD3985M28R_SOT23,LD3985M28R_SOT23,Package_TO_SOT_SMD:SOT-23-5,"150mA Low Dropout Voltage Regulator, Fixed Output 2.8V, SOT-23-5",150mA LDO Regulator Fixed Positive,SOT?23*,http://www.st.com/internet/com/TECHNICAL_RESOURCES/TECHNICAL_LITERATURE/DATASHEET/CD00003395.pdf
Regulator_Linear:LD3985M29R_SOT23,LD3985M29R_SOT23,Package_TO_SOT_SMD:SOT-23-5,"150mA Low Dropout Voltage Regulator, Fixed Output 2.8V, SOT-23-5",150mA LDO Regulator Fixed Positive,SOT?23*,http://www.st.com/internet/com/TECHNICAL_RESOURCES/TECHNICAL_LITERATURE/DATASHEET/CD00003395.pdf
Regulator_Linear:LD3985M30R_SOT23,LD3985M30R_SOT23,Package_TO_SOT_SMD:SOT-23-5,"150mA Low Dropout Voltage Regulator, Fixed Output 3.0V, SOT-23-5",150mA LDO Regulator Fixed Positive,SOT?23*,http://www.st.com/internet/com/TECHNICAL_RESOURCES/TECHNICAL_LITERATURE/DATASHEET/CD00003395.pdf
Regulator_Linear:LD3985M33R_SOT23,LD3985M33R_SOT23,Package_TO_SOT_SMD:SOT-23-5,"150mA Low Dropout Voltage Regulator, Fixed Output 3.3V, SOT-23-5",150mA LDO Regulator Fixed Positive,SOT?23*,http://www.st.com/internet/com/TECHNICAL_RESOURCES/TECHNICAL_LITERATURE/DATASHEET/CD00003395.pdf
Regulator_Linear:LD3985M47R_SOT23,LD3985M47R_SOT23,Package_TO_SOT_SMD:SOT-23-5,"150mA Low Dropout Voltage Regulator, Fixed Output 4.7V, SOT-23-5",150mA LDO Regulator Fixed Positive,SOT?23*,http://www.st.com/internet/com/TECHNICAL_RESOURCES/TECHNICAL_LITERATURE/DATASHEET/CD00003395.pdf
Regulator_Linear:LDK130-08_SOT23_SOT353,LDK130-08_SOT23_SOT353,,"300mA low dropout linear regulator, low quiescent current very, low noise, shutdown pin, 0.8V fixed positive output, SOT-23-5/SOT-353-5/SC-70-5",linear regulator ldo fixed positive low noise low quienscent current,SOT?23* SOT?353* *SC?70*,http://www.st.com/content/ccc/resource/technical/document/datasheet/29/10/f7/87/2f/66/47/f4/DM00076097.pdf/files/DM00076097.pdf/jcr:content/translations/en.DM00076097.pdf
Regulator_Linear:LDK130-10_SOT23_SOT353,LDK130-10_SOT23_SOT353,,"300mA low dropout linear regulator, low quiescent current very, low noise, shutdown pin, 1.0V fixed positive output, SOT-23-5/SOT-353-5/SC-70-5",linear regulator ldo fixed positive low noise low quienscent current,SOT?23* SOT?353* *SC?70*,http://www.st.com/content/ccc/resource/technical/document/datasheet/29/10/f7/87/2f/66/47/f4/DM00076097.pdf/files/DM00076097.pdf/jcr:content/translations/en.DM00076097.pdf
Regulator_Linear:LDK130-12_SOT23_SOT353,LDK130-12_SOT23_SOT353,,"300mA low dropout linear regulator, low quiescent current very, low noise, shutdown pin, 1.2V fixed positive output, SOT-23-5/SOT-353-5/SC-70-5",linear regulator ldo fixed positive low noise low quienscent current,SOT?23* SOT?353* *SC?70*,http://www.st.com/content/ccc/resource/technical/document/datasheet/29/10/f7/87/2f/66/47/f4/DM00076097.pdf/files/DM00076097.pdf/jcr:content/translations/en.DM00076097.pdf
Regulator_Linear:LDK130-15_SOT23_SOT353,LDK130-15_SOT23_SOT353,,"300mA low dropout linear regulator, low quiescent current very, low noise, shutdown pin, 1.5V fixed positive output, SOT-23-5/SOT-353-5/SC-70-5",linear regulator ldo fixed positive low noise low quienscent current,SOT?23* SOT?353* *SC?70*,http://www.st.com/content/ccc/resource/technical/document/datasheet/29/10/f7/87/2f/66/47/f4/DM00076097.pdf/files/DM00076097.pdf/jcr:content/translations/en.DM00076097.pdf
Regulator_Linear:LDK130-18_SOT23_SOT353,LDK130-18_SOT23_SOT353,,"300mA low dropout linear regulator, low quiescent current very, low noise, shutdown pin, 1.8V fixed positive output, SOT-23-5/SOT-353-5/SC-70-5",linear regulator ldo fixed positive low noise low quienscent current,SOT?23* SOT?353* *SC?70*,http://www.st.com/content/ccc/resource/technical/document/datasheet/29/10/f7/87/2f/66/47/f4/DM00076097.pdf/files/DM00076097.pdf/jcr:content/translations/en.DM00076097.pdf
Regulator_Linear:LDK130-25_SOT23_SOT353,LDK130-25_SOT23_SOT353,,"300mA low dropout linear regulator, low quiescent current very, low noise, shutdown pin, 2.5V fixed positive output, SOT-23-5/SOT-353-5/SC-70-5",linear regulator ldo fixed positive low noise low quienscent current,SOT?23* SOT?353* *SC?70*,http://www.st.com/content/ccc/resource/technical/document/datasheet/29/10/f7/87/2f/66/47/f4/DM00076097.pdf/files/DM00076097.pdf/jcr:content/translations/en.DM00076097.pdf
Regulator_Linear:LDK130-29_SOT23_SOT353,LDK130-29_SOT23_SOT353,,"300mA low dropout linear regulator, low quiescent current very, low noise, shutdown pin, 2.9V fixed positive output, SOT-23-5/SOT-353-5/SC-70-5",linear regulator ldo fixed positive low noise low quienscent current,SOT?23* SOT?353* *SC?70*,http://www.st.com/content/ccc/resource/technical/document/datasheet/29/10/f7/87/2f/66/47/f4/DM00076097.pdf/files/DM00076097.pdf/jcr:content/translations/en.DM00076097.pdf
Regulator_Linear:LDK130-30_SOT23_SOT353,LDK130-30_SOT23_SOT353,,"300mA low dropout linear regulator, low quiescent current very, low noise, shutdown pin, 3.0V fixed positive output, SOT-23-5/SOT-353-5/SC-70-5",linear regulator ldo fixed positive low noise low quienscent current,SOT?23* SOT?353* *SC?70*,http://www.st.com/content/ccc/resource/technical/document/datasheet/29/10/f7/87/2f/66/47/f4/DM00076097.pdf/files/DM00076097.pdf/jcr:content/translations/en.DM00076097.pdf
Regulator_Linear:LDK130-32_SOT23_SOT353,LDK130-32_SOT23_SOT353,,"300mA low dropout linear regulator, low quiescent current very, low noise, shutdown pin, 3.2V fixed positive output, SOT-23-5/SOT-353-5/SC-70-5",linear regulator ldo fixed positive low noise low quienscent current,SOT?23* SOT?353* *SC?70*,http://www.st.com/content/ccc/resource/technical/document/datasheet/29/10/f7/87/2f/66/47/f4/DM00076097.pdf/files/DM00076097.pdf/jcr:content/translations/en.DM00076097.pdf
Regulator_Linear:LDK130-33_SOT23_SOT353,LDK130-33_SOT23_SOT353,,"300mA low dropout linear regulator, low quiescent current very, low noise, shutdown pin, 3.3V fixed positive output, SOT-23-5/SOT-353-5/SC-70-5",linear regulator ldo fixed positive low noise low quienscent current,SOT?23* SOT?353* *SC?70*,http://www.st.com/content/ccc/resource/technical/document/datasheet/29/10/f7/87/2f/66/47/f4/DM00076097.pdf/files/DM00076097.pdf/jcr:content/translations/en.DM00076097.pdf
Regulator_Linear:LDK130-ADJ_DFN6,LDK130-ADJ_DFN6,Package_DFN_QFN:DFN-6_1.3x1.2mm_P0.4mm,"300mA low dropout linear regulator, low quiescent current very, low noise, shutdown pin, adjustable positive output, DFN-6",linear regulator ldo adjustable positive low noise low quienscent current,DFN*1.3x1.2mm*P0.4mm*,http://www.st.com/content/ccc/resource/technical/document/datasheet/29/10/f7/87/2f/66/47/f4/DM00076097.pdf/files/DM00076097.pdf/jcr:content/translations/en.DM00076097.pdf
Regulator_Linear:LDK130-ADJ_SOT23_SOT353,LDK130-ADJ_SOT23_SOT353,,"300mA low dropout linear regulator, low quiescent current very, low noise, shutdown pin, adjustable positive output, SOT-23-5/SOT-353-5/SC-70-5",linear regulator ldo adjustable positive low noise low quienscent current,SOT?23* SOT?353* *SC?70*,http://www.st.com/content/ccc/resource/technical/document/datasheet/29/10/f7/87/2f/66/47/f4/DM00076097.pdf/files/DM00076097.pdf/jcr:content/translations/en.DM00076097.pdf
Regulator_Linear:LDK130PU08R_DFN6,LDK130PU08R_DFN6,Package_DFN_QFN:DFN-6_1.3x1.2mm_P0.4mm,"300mA low dropout linear regulator, low quiescent current very, low noise, shutdown pin, fixed 0.8V positive output, DFN-6",linear regulator ldo fixed positive low noise low quienscent current,DFN*1.3x1.2mm*P0.4mm*,http://www.st.com/content/ccc/resource/technical/document/datasheet/29/10/f7/87/2f/66/47/f4/DM00076097.pdf/files/DM00076097.pdf/jcr:content/translations/en.DM00076097.pdf
Regulator_Linear:LDK130PU10R_DFN6,LDK130PU10R_DFN6,Package_DFN_QFN:DFN-6_1.3x1.2mm_P0.4mm,"300mA low dropout linear regulator, low quiescent current very, low noise, shutdown pin, fixed 1.0V positive output, DFN-6",linear regulator ldo fixed positive low noise low quienscent current,DFN*1.3x1.2mm*P0.4mm*,http://www.st.com/content/ccc/resource/technical/document/datasheet/29/10/f7/87/2f/66/47/f4/DM00076097.pdf/files/DM00076097.pdf/jcr:content/translations/en.DM00076097.pdf
Regulator_Linear:LDK130PU12R_DFN6,LDK130PU12R_DFN6,Package_DFN_QFN:DFN-6_1.3x1.2mm_P0.4mm,"300mA low dropout linear regulator, low quiescent current very, low noise, shutdown pin, fixed 1.2V positive output, DFN-6",linear regulator ldo fixed positive low noise low quienscent current,DFN*1.3x1.2mm*P0.4mm*,http://www.st.com/content/ccc/resource/technical/document/datasheet/29/10/f7/87/2f/66/47/f4/DM00076097.pdf/files/DM00076097.pdf/jcr:content/translations/en.DM00076097.pdf
Regulator_Linear:LDK130PU15R_DFN6,LDK130PU15R_DFN6,Package_DFN_QFN:DFN-6_1.3x1.2mm_P0.4mm,"300mA low dropout linear regulator, low quiescent current very, low noise, shutdown pin, fixed 1.5V positive output, DFN-6",linear regulator ldo fixed positive low noise low quienscent current,DFN*1.3x1.2mm*P0.4mm*,http://www.st.com/content/ccc/resource/technical/document/datasheet/29/10/f7/87/2f/66/47/f4/DM00076097.pdf/files/DM00076097.pdf/jcr:content/translations/en.DM00076097.pdf
Regulator_Linear:LDK130PU18R_DFN6,LDK130PU18R_DFN6,Package_DFN_QFN:DFN-6_1.3x1.2mm_P0.4mm,"300mA low dropout linear regulator, low quiescent current very, low noise, shutdown pin, fixed 1.8V positive output, DFN-6",linear regulator ldo fixed positive low noise low quienscent current,DFN*1.3x1.2mm*P0.4mm*,http://www.st.com/content/ccc/resource/technical/document/datasheet/29/10/f7/87/2f/66/47/f4/DM00076097.pdf/files/DM00076097.pdf/jcr:content/translations/en.DM00076097.pdf
Regulator_Linear:LDK130PU25R_DFN6,LDK130PU25R_DFN6,Package_DFN_QFN:DFN-6_1.3x1.2mm_P0.4mm,"300mA low dropout linear regulator, low quiescent current very, low noise, shutdown pin, fixed 2.5V positive output, DFN-6",linear regulator ldo fixed positive low noise low quienscent current,DFN*1.3x1.2mm*P0.4mm*,http://www.st.com/content/ccc/resource/technical/document/datasheet/29/10/f7/87/2f/66/47/f4/DM00076097.pdf/files/DM00076097.pdf/jcr:content/translations/en.DM00076097.pdf
Regulator_Linear:LDK130PU29R_DFN6,LDK130PU29R_DFN6,Package_DFN_QFN:DFN-6_1.3x1.2mm_P0.4mm,"300mA low dropout linear regulator, low quiescent current very, low noise, shutdown pin, fixed 2.9V positive output, DFN-6",linear regulator ldo fixed positive low noise low quienscent current,DFN*1.3x1.2mm*P0.4mm*,http://www.st.com/content/ccc/resource/technical/document/datasheet/29/10/f7/87/2f/66/47/f4/DM00076097.pdf/files/DM00076097.pdf/jcr:content/translations/en.DM00076097.pdf
Regulator_Linear:LDK130PU30R_DFN6,LDK130PU30R_DFN6,Package_DFN_QFN:DFN-6_1.3x1.2mm_P0.4mm,"300mA low dropout linear regulator, low quiescent current very, low noise, shutdown pin, fixed 3.0V positive output, DFN-6",linear regulator ldo fixed positive low noise low quienscent current,DFN*1.3x1.2mm*P0.4mm*,http://www.st.com/content/ccc/resource/technical/document/datasheet/29/10/f7/87/2f/66/47/f4/DM00076097.pdf/files/DM00076097.pdf/jcr:content/translations/en.DM00076097.pdf
Regulator_Linear:LDK130PU32R_DFN6,LDK130PU32R_DFN6,Package_DFN_QFN:DFN-6_1.3x1.2mm_P0.4mm,"300mA low dropout linear regulator, low quiescent current very, low noise, shutdown pin, fixed 3.2V positive output, DFN-6",linear regulator ldo fixed positive low noise low quienscent current,DFN*1.3x1.2mm*P0.4mm*,http://www.st.com/content/ccc/resource/technical/document/datasheet/29/10/f7/87/2f/66/47/f4/DM00076097.pdf/files/DM00076097.pdf/jcr:content/translations/en.DM00076097.pdf
Regulator_Linear:LDK130PU33R_DFN6,LDK130PU33R_DFN6,Package_DFN_QFN:DFN-6_1.3x1.2mm_P0.4mm,"300mA low dropout linear regulator, low quiescent current very, low noise, shutdown pin, fixed 3.3V positive output, DFN-6",linear regulator ldo fixed positive low noise low quienscent current,DFN*1.3x1.2mm*P0.4mm*,http://www.st.com/content/ccc/resource/technical/document/datasheet/29/10/f7/87/2f/66/47/f4/DM00076097.pdf/files/DM00076097.pdf/jcr:content/translations/en.DM00076097.pdf
Regulator_Linear:LDO40LPU33RY,LDO40LPU33RY,Package_DFN_QFN:DFN-6-1EP_3x3mm_P0.95mm_EP1.7x2.6mm,"400mA, 3.5V-38V input, fixed positive 3.3V output, LDO regulator with enable, DFN-6",low-dropout-regulator,DFN*1EP*3x3mm*P0.95mm*,https://www.st.com/resource/en/datasheet/ldo40l.pdf
Regulator_Linear:LDO40LPU50RY,LDO40LPU50RY,Package_DFN_QFN:DFN-6-1EP_3x3mm_P0.95mm_EP1.7x2.6mm,"400mA, 3.5V-38V input, fixed positive 5V output, LDO regulator with enable, DFN-6",low-dropout-regulator,DFN*1EP*3x3mm*P0.95mm*,https://www.st.com/resource/en/datasheet/ldo40l.pdf
Regulator_Linear:LDO40LPURY,LDO40LPURY,Package_DFN_QFN:DFN-6-1EP_3x3mm_P0.95mm_EP1.7x2.6mm,"400mA, 3.5V-38V input, 2.5V-11V output, adjustable positive LDO regulator with enable, DFN-6",regulator-adjustable  low-dropout-regulator,DFN*1EP*3x3mm*P0.95mm*,https://www.st.com/resource/en/datasheet/ldo40l.pdf
Regulator_Linear:LF120_TO220,LF120_TO220,Package_TO_SOT_THT:TO-220-3_Vertical,"Low-drop Voltage Regulator, Io up to 500mA, Fixed Vo 12.0V, TO-220",LDO regulator voltage,TO?220*,http://www.st.com/content/ccc/resource/technical/document/datasheet/c4/0e/7e/2a/be/bc/4c/bd/CD00000546.pdf/files/CD00000546.pdf/jcr:content/translations/en.CD00000546.pdf
Regulator_Linear:LF120_TO252,LF120_TO252,Package_TO_SOT_SMD:TO-252-2,"Low-drop Voltage Regulator, Io up to 500mA, Fixed Vo 12.0V, TO-252 (DPAK)",LDO regulator voltage,TO?252*,http://www.st.com/content/ccc/resource/technical/document/datasheet/c4/0e/7e/2a/be/bc/4c/bd/CD00000546.pdf/files/CD00000546.pdf/jcr:content/translations/en.CD00000546.pdf
Regulator_Linear:LF15_TO220,LF15_TO220,Package_TO_SOT_THT:TO-220-3_Vertical,"Low-drop Voltage Regulator, Io up to 500mA, Fixed Vo 1.5V, TO-220",LDO regulator voltage,TO?220*,http://www.st.com/content/ccc/resource/technical/document/datasheet/c4/0e/7e/2a/be/bc/4c/bd/CD00000546.pdf/files/CD00000546.pdf/jcr:content/translations/en.CD00000546.pdf
Regulator_Linear:LF15_TO252,LF15_TO252,Package_TO_SOT_SMD:TO-252-2,"Low-drop Voltage Regulator, Io up to 500mA, Fixed Vo 1.5V, TO-252 (DPAK)",LDO regulator voltage,TO?252*,http://www.st.com/content/ccc/resource/technical/document/datasheet/c4/0e/7e/2a/be/bc/4c/bd/CD00000546.pdf/files/CD00000546.pdf/jcr:content/translations/en.CD00000546.pdf
Regulator_Linear:LF18_TO220,LF18_TO220,Package_TO_SOT_THT:TO-220-3_Vertical,"Low-drop Voltage Regulator, Io up to 500mA, Fixed Vo 1.8V, TO-220",LDO regulator voltage,TO?220*,http://www.st.com/content/ccc/resource/technical/document/datasheet/c4/0e/7e/2a/be/bc/4c/bd/CD00000546.pdf/files/CD00000546.pdf/jcr:content/translations/en.CD00000546.pdf
Regulator_Linear:LF18_TO252,LF18_TO252,Package_TO_SOT_SMD:TO-252-2,"Low-drop Voltage Regulator, Io up to 500mA, Fixed Vo 1.8V, TO-252 (DPAK)",LDO regulator voltage,TO?252*,http://www.st.com/content/ccc/resource/technical/document/datasheet/c4/0e/7e/2a/be/bc/4c/bd/CD00000546.pdf/files/CD00000546.pdf/jcr:content/translations/en.CD00000546.pdf
Regulator_Linear:LF25_TO220,LF25_TO220,Package_TO_SOT_THT:TO-220-3_Vertical,"Low-drop Voltage Regulator, Io up to 500mA, Fixed Vo 2.5V, TO-220",LDO regulator voltage,TO?220*,http://www.st.com/content/ccc/resource/technical/document/datasheet/c4/0e/7e/2a/be/bc/4c/bd/CD00000546.pdf/files/CD00000546.pdf/jcr:content/translations/en.CD00000546.pdf
Regulator_Linear:LF25_TO252,LF25_TO252,Package_TO_SOT_SMD:TO-252-2,"Low-drop Voltage Regulator, Io up to 500mA, Fixed Vo 2.5V, TO-252 (DPAK)",LDO regulator voltage,TO?252*,http://www.st.com/content/ccc/resource/technical/document/datasheet/c4/0e/7e/2a/be/bc/4c/bd/CD00000546.pdf/files/CD00000546.pdf/jcr:content/translations/en.CD00000546.pdf
Regulator_Linear:LF33_TO220,LF33_TO220,Package_TO_SOT_THT:TO-220-3_Vertical,"Low-drop Voltage Regulator, Io up to 500mA, Fixed Vo 3.3V, TO-220",LDO regulator voltage,TO?220*,http://www.st.com/content/ccc/resource/technical/document/datasheet/c4/0e/7e/2a/be/bc/4c/bd/CD00000546.pdf/files/CD00000546.pdf/jcr:content/translations/en.CD00000546.pdf
Regulator_Linear:LF33_TO252,LF33_TO252,Package_TO_SOT_SMD:TO-252-2,"Low-drop Voltage Regulator, Io up to 500mA, Fixed Vo 3.3V, TO-252 (DPAK)",LDO regulator voltage,TO?252*,http://www.st.com/content/ccc/resource/technical/document/datasheet/c4/0e/7e/2a/be/bc/4c/bd/CD00000546.pdf/files/CD00000546.pdf/jcr:content/translations/en.CD00000546.pdf
Regulator_Linear:LF47_TO220,LF47_TO220,Package_TO_SOT_THT:TO-220-3_Vertical,"Low-drop Voltage Regulator, Io up to 500mA, Fixed Vo 4.7V, TO-220",LDO regulator voltage,TO?220*,http://www.st.com/content/ccc/resource/technical/document/datasheet/c4/0e/7e/2a/be/bc/4c/bd/CD00000546.pdf/files/CD00000546.pdf/jcr:content/translations/en.CD00000546.pdf
Regulator_Linear:LF47_TO252,LF47_TO252,Package_TO_SOT_SMD:TO-252-2,"Low-drop Voltage Regulator, Io up to 500mA, Fixed Vo 4.7V, TO-252 (DPAK)",LDO regulator voltage,TO?252*,http://www.st.com/content/ccc/resource/technical/document/datasheet/c4/0e/7e/2a/be/bc/4c/bd/CD00000546.pdf/files/CD00000546.pdf/jcr:content/translations/en.CD00000546.pdf
Regulator_Linear:LF50_TO220,LF50_TO220,Package_TO_SOT_THT:TO-220-3_Vertical,"Low-drop Voltage Regulator, Io up to 500mA, Fixed Vo 5.0V, TO-220",LDO regulator voltage,TO?220*,http://www.st.com/content/ccc/resource/technical/document/datasheet/c4/0e/7e/2a/be/bc/4c/bd/CD00000546.pdf/files/CD00000546.pdf/jcr:content/translations/en.CD00000546.pdf
Regulator_Linear:LF50_TO252,LF50_TO252,Package_TO_SOT_SMD:TO-252-2,"Low-drop Voltage Regulator, Io up to 500mA, Fixed Vo 5.0V, TO-252 (DPAK)",LDO regulator voltage,TO?252*,http://www.st.com/content/ccc/resource/technical/document/datasheet/c4/0e/7e/2a/be/bc/4c/bd/CD00000546.pdf/files/CD00000546.pdf/jcr:content/translations/en.CD00000546.pdf
Regulator_Linear:LF60_TO220,LF60_TO220,Package_TO_SOT_THT:TO-220-3_Vertical,"Low-drop Voltage Regulator, Io up to 500mA, Fixed Vo 6.0V, TO-220",LDO regulator voltage,TO?220*,http://www.st.com/content/ccc/resource/technical/document/datasheet/c4/0e/7e/2a/be/bc/4c/bd/CD00000546.pdf/files/CD00000546.pdf/jcr:content/translations/en.CD00000546.pdf
Regulator_Linear:LF60_TO252,LF60_TO252,Package_TO_SOT_SMD:TO-252-2,"Low-drop Voltage Regulator, Io up to 500mA, Fixed Vo 6.0V, TO-252 (DPAK)",LDO regulator voltage,TO?252*,http://www.st.com/content/ccc/resource/technical/document/datasheet/c4/0e/7e/2a/be/bc/4c/bd/CD00000546.pdf/files/CD00000546.pdf/jcr:content/translations/en.CD00000546.pdf
Regulator_Linear:LF80_TO220,LF80_TO220,Package_TO_SOT_THT:TO-220-3_Vertical,"Low-drop Voltage Regulator, Io up to 500mA, Fixed Vo 8.0V, TO-220",LDO regulator voltage,TO?220*,http://www.st.com/content/ccc/resource/technical/document/datasheet/c4/0e/7e/2a/be/bc/4c/bd/CD00000546.pdf/files/CD00000546.pdf/jcr:content/translations/en.CD00000546.pdf
