"Symbol","Value","Footprint","Description","Tags","Footprint_Filter","Datasheet"
"MCU_ST_STM32L0:STM32L011F3Ux","STM32L011F3Ux","Package_DFN_QFN:ST_UFQFPN-20_3x3mm_P0.5mm","STMicroelectronics Arm Cortex-M0+ MCU, 8KB flash, 2KB RAM, 32 MHz, 1.65-3.6V, 16 GPIO, UFQFPN20","Arm Cortex-M0+ STM32L0 STM32L0x1","ST*UFQFPN*3x3mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32l011f3.pdf"
"MCU_ST_STM32L0:STM32L011F4Px","STM32L011F4Px","Package_SO:TSSOP-20_4.4x6.5mm_P0.65mm","STMicroelectronics Arm Cortex-M0+ MCU, 16KB flash, 2KB RAM, 32 MHz, 1.65-3.6V, 16 GPIO, TSSOP20","Arm Cortex-M0+ STM32L0 STM32L0x1","TSSOP*4.4x6.5mm*P0.65mm*","https://www.st.com/resource/en/datasheet/stm32l011f4.pdf"
"MCU_ST_STM32L0:STM32L011F4Ux","STM32L011F4Ux","Package_DFN_QFN:ST_UFQFPN-20_3x3mm_P0.5mm","STMicroelectronics Arm Cortex-M0+ MCU, 16KB flash, 2KB RAM, 32 MHz, 1.65-3.6V, 16 GPIO, UFQFPN20","Arm Cortex-M0+ STM32L0 STM32L0x1","ST*UFQFPN*3x3mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32l011f4.pdf"
"MCU_ST_STM32L0:STM32L011F_3-4_Px","STM32L011F_3-4_Px","Package_SO:TSSOP-20_4.4x6.5mm_P0.65mm","STMicroelectronics Arm Cortex-M0+ MCU, 8-16KB flash, 2KB RAM, 32 MHz, 1.65-3.6V, 16 GPIO, TSSOP20","Arm Cortex-M0+ STM32L0 STM32L0x1","TSSOP*4.4x6.5mm*P0.65mm*","https://www.st.com/resource/en/datasheet/stm32l011f3.pdf"
"MCU_ST_STM32L0:STM32L011F_3-4_Ux","STM32L011F_3-4_Ux","Package_DFN_QFN:ST_UFQFPN-20_3x3mm_P0.5mm","STMicroelectronics Arm Cortex-M0+ MCU, 8-16KB flash, 2KB RAM, 32 MHz, 1.65-3.6V, 16 GPIO, UFQFPN20","Arm Cortex-M0+ STM32L0 STM32L0x1","ST*UFQFPN*3x3mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32l011f3.pdf"
"MCU_ST_STM32L0:STM32L011G3Ux","STM32L011G3Ux","Package_DFN_QFN:QFN-28_4x4mm_P0.5mm","STMicroelectronics Arm Cortex-M0+ MCU, 8KB flash, 2KB RAM, 32 MHz, 1.65-3.6V, 24 GPIO, UFQFPN28","Arm Cortex-M0+ STM32L0 STM32L0x1","QFN*4x4mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32l011g3.pdf"
"MCU_ST_STM32L0:STM32L011G4Ux","STM32L011G4Ux","Package_DFN_QFN:QFN-28_4x4mm_P0.5mm","STMicroelectronics Arm Cortex-M0+ MCU, 16KB flash, 2KB RAM, 32 MHz, 1.65-3.6V, 24 GPIO, UFQFPN28","Arm Cortex-M0+ STM32L0 STM32L0x1","QFN*4x4mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32l011g4.pdf"
"MCU_ST_STM32L0:STM32L011G_3-4_Ux","STM32L011G_3-4_Ux","Package_DFN_QFN:QFN-28_4x4mm_P0.5mm","STMicroelectronics Arm Cortex-M0+ MCU, 8-16KB flash, 2KB RAM, 32 MHz, 1.65-3.6V, 24 GPIO, UFQFPN28","Arm Cortex-M0+ STM32L0 STM32L0x1","QFN*4x4mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32l011g3.pdf"
"MCU_ST_STM32L0:STM32L011K3Tx","STM32L011K3Tx","Package_QFP:LQFP-32_7x7mm_P0.8mm","STMicroelectronics Arm Cortex-M0+ MCU, 8KB flash, 2KB RAM, 32 MHz, 1.65-3.6V, 26 GPIO, LQFP32","Arm Cortex-M0+ STM32L0 STM32L0x1","LQFP*7x7mm*P0.8mm*","https://www.st.com/resource/en/datasheet/stm32l011k3.pdf"
"MCU_ST_STM32L0:STM32L011K3Ux","STM32L011K3Ux","Package_DFN_QFN:QFN-32-1EP_5x5mm_P0.5mm_EP3.45x3.45mm","STMicroelectronics Arm Cortex-M0+ MCU, 8KB flash, 2KB RAM, 32 MHz, 1.65-3.6V, 28 GPIO, UFQFPN32","Arm Cortex-M0+ STM32L0 STM32L0x1","QFN*1EP*5x5mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32l011k3.pdf"
"MCU_ST_STM32L0:STM32L011K4Tx","STM32L011K4Tx","Package_QFP:LQFP-32_7x7mm_P0.8mm","STMicroelectronics Arm Cortex-M0+ MCU, 16KB flash, 2KB RAM, 32 MHz, 1.65-3.6V, 26 GPIO, LQFP32","Arm Cortex-M0+ STM32L0 STM32L0x1","LQFP*7x7mm*P0.8mm*","https://www.st.com/resource/en/datasheet/stm32l011k4.pdf"
"MCU_ST_STM32L0:STM32L011K4Ux","STM32L011K4Ux","Package_DFN_QFN:QFN-32-1EP_5x5mm_P0.5mm_EP3.45x3.45mm","STMicroelectronics Arm Cortex-M0+ MCU, 16KB flash, 2KB RAM, 32 MHz, 1.65-3.6V, 28 GPIO, UFQFPN32","Arm Cortex-M0+ STM32L0 STM32L0x1","QFN*1EP*5x5mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32l011k4.pdf"
"MCU_ST_STM32L0:STM32L011K_3-4_Tx","STM32L011K_3-4_Tx","Package_QFP:LQFP-32_7x7mm_P0.8mm","STMicroelectronics Arm Cortex-M0+ MCU, 8-16KB flash, 2KB RAM, 32 MHz, 1.65-3.6V, 26 GPIO, LQFP32","Arm Cortex-M0+ STM32L0 STM32L0x1","LQFP*7x7mm*P0.8mm*","https://www.st.com/resource/en/datasheet/stm32l011k3.pdf"
"MCU_ST_STM32L0:STM32L011K_3-4_Ux","STM32L011K_3-4_Ux","Package_DFN_QFN:QFN-32-1EP_5x5mm_P0.5mm_EP3.45x3.45mm","STMicroelectronics Arm Cortex-M0+ MCU, 8-16KB flash, 2KB RAM, 32 MHz, 1.65-3.6V, 28 GPIO, UFQFPN32","Arm Cortex-M0+ STM32L0 STM32L0x1","QFN*1EP*5x5mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32l011k3.pdf"
"MCU_ST_STM32L0:STM32L021D4Px","STM32L021D4Px","Package_SO:TSSOP-14_4.4x5mm_P0.65mm","STMicroelectronics Arm Cortex-M0+ MCU, 16KB flash, 2KB RAM, 32 MHz, 1.65-3.6V, 11 GPIO, TSSOP14","Arm Cortex-M0+ STM32L0 STM32L0x1","TSSOP*4.4x5mm*P0.65mm*","https://www.st.com/resource/en/datasheet/stm32l021d4.pdf"
"MCU_ST_STM32L0:STM32L021F4Px","STM32L021F4Px","Package_SO:TSSOP-20_4.4x6.5mm_P0.65mm","STMicroelectronics Arm Cortex-M0+ MCU, 16KB flash, 2KB RAM, 16 GPIO, TSSOP20","Arm Cortex-M0+ STM32L0 STM32L0x1","TSSOP*4.4x6.5mm*P0.65mm*","https://www.st.com/resource/en/datasheet/stm32l021f4.pdf"
"MCU_ST_STM32L0:STM32L021F4Ux","STM32L021F4Ux","Package_DFN_QFN:ST_UFQFPN-20_3x3mm_P0.5mm","STMicroelectronics Arm Cortex-M0+ MCU, 16KB flash, 2KB RAM, 32 MHz, 1.65-3.6V, 16 GPIO, UFQFPN20","Arm Cortex-M0+ STM32L0 STM32L0x1","ST*UFQFPN*3x3mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32l021f4.pdf"
"MCU_ST_STM32L0:STM32L021G4Ux","STM32L021G4Ux","Package_DFN_QFN:QFN-28_4x4mm_P0.5mm","STMicroelectronics Arm Cortex-M0+ MCU, 16KB flash, 2KB RAM, 32 MHz, 1.65-3.6V, 24 GPIO, UFQFPN28","Arm Cortex-M0+ STM32L0 STM32L0x1","QFN*4x4mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32l021g4.pdf"
"MCU_ST_STM32L0:STM32L021K4Tx","STM32L021K4Tx","Package_QFP:LQFP-32_7x7mm_P0.8mm","STMicroelectronics Arm Cortex-M0+ MCU, 16KB flash, 2KB RAM, 32 MHz, 1.65-3.6V, 26 GPIO, LQFP32","Arm Cortex-M0+ STM32L0 STM32L0x1","LQFP*7x7mm*P0.8mm*","https://www.st.com/resource/en/datasheet/stm32l021k4.pdf"
"MCU_ST_STM32L0:STM32L021K4Ux","STM32L021K4Ux","Package_DFN_QFN:QFN-32-1EP_5x5mm_P0.5mm_EP3.45x3.45mm","STMicroelectronics Arm Cortex-M0+ MCU, 16KB flash, 2KB RAM, 28 GPIO, UFQFPN32","Arm Cortex-M0+ STM32L0 STM32L0x1","QFN*1EP*5x5mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32l021k4.pdf"
"MCU_ST_STM32L0:STM32L031C4Tx","STM32L031C4Tx","Package_QFP:LQFP-48_7x7mm_P0.5mm","STMicroelectronics Arm Cortex-M0+ MCU, 16KB flash, 8KB RAM, 32 MHz, 1.65-3.6V, 38 GPIO, LQFP48","Arm Cortex-M0+ STM32L0 STM32L0x1","LQFP*7x7mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32l031c4.pdf"
"MCU_ST_STM32L0:STM32L031C4Ux","STM32L031C4Ux","Package_DFN_QFN:QFN-48-1EP_7x7mm_P0.5mm_EP5.6x5.6mm","STMicroelectronics Arm Cortex-M0+ MCU, 16KB flash, 8KB RAM, 32 MHz, 1.65-3.6V, 38 GPIO, UFQFPN48","Arm Cortex-M0+ STM32L0 STM32L0x1","QFN*1EP*7x7mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32l031c4.pdf"
"MCU_ST_STM32L0:STM32L031C6Tx","STM32L031C6Tx","Package_QFP:LQFP-48_7x7mm_P0.5mm","STMicroelectronics Arm Cortex-M0+ MCU, 32KB flash, 8KB RAM, 32 MHz, 1.65-3.6V, 38 GPIO, LQFP48","Arm Cortex-M0+ STM32L0 STM32L0x1","LQFP*7x7mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32l031c6.pdf"
"MCU_ST_STM32L0:STM32L031C6Ux","STM32L031C6Ux","Package_DFN_QFN:QFN-48-1EP_7x7mm_P0.5mm_EP5.6x5.6mm","STMicroelectronics Arm Cortex-M0+ MCU, 32KB flash, 8KB RAM, 32 MHz, 1.65-3.6V, 38 GPIO, UFQFPN48","Arm Cortex-M0+ STM32L0 STM32L0x1","QFN*1EP*7x7mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32l031c6.pdf"
"MCU_ST_STM32L0:STM32L031C_4-6_Tx","STM32L031C_4-6_Tx","Package_QFP:LQFP-48_7x7mm_P0.5mm","STMicroelectronics Arm Cortex-M0+ MCU, 16-32KB flash, 8KB RAM, 32 MHz, 1.65-3.6V, 38 GPIO, LQFP48","Arm Cortex-M0+ STM32L0 STM32L0x1","LQFP*7x7mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32l031c4.pdf"
"MCU_ST_STM32L0:STM32L031C_4-6_Ux","STM32L031C_4-6_Ux","Package_DFN_QFN:QFN-48-1EP_7x7mm_P0.5mm_EP5.6x5.6mm","STMicroelectronics Arm Cortex-M0+ MCU, 16-32KB flash, 8KB RAM, 32 MHz, 1.65-3.6V, 38 GPIO, UFQFPN48","Arm Cortex-M0+ STM32L0 STM32L0x1","QFN*1EP*7x7mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32l031c4.pdf"
"MCU_ST_STM32L0:STM32L031E4Yx","STM32L031E4Yx","Package_CSP:ST_WLCSP-25_Die425","STMicroelectronics Arm Cortex-M0+ MCU, 16KB flash, 8KB RAM, 32 MHz, 1.65-3.6V, 20 GPIO, WLCSP25","Arm Cortex-M0+ STM32L0 STM32L0x1","ST*WLCSP*Die425*","https://www.st.com/resource/en/datasheet/stm32l031e4.pdf"
"MCU_ST_STM32L0:STM32L031E6Yx","STM32L031E6Yx","Package_CSP:ST_WLCSP-25_Die425","STMicroelectronics Arm Cortex-M0+ MCU, 32KB flash, 8KB RAM, 32 MHz, 1.65-3.6V, 20 GPIO, WLCSP25","Arm Cortex-M0+ STM32L0 STM32L0x1","ST*WLCSP*Die425*","https://www.st.com/resource/en/datasheet/stm32l031e6.pdf"
"MCU_ST_STM32L0:STM32L031E_4-6_Yx","STM32L031E_4-6_Yx","Package_CSP:ST_WLCSP-25_Die425","STMicroelectronics Arm Cortex-M0+ MCU, 16-32KB flash, 8KB RAM, 32 MHz, 1.65-3.6V, 20 GPIO, WLCSP25","Arm Cortex-M0+ STM32L0 STM32L0x1","ST*WLCSP*Die425*","https://www.st.com/resource/en/datasheet/stm32l031e4.pdf"
"MCU_ST_STM32L0:STM32L031F4Px","STM32L031F4Px","Package_SO:TSSOP-20_4.4x6.5mm_P0.65mm","STMicroelectronics Arm Cortex-M0+ MCU, 16KB flash, 8KB RAM, 32 MHz, 1.65-3.6V, 15 GPIO, TSSOP20","Arm Cortex-M0+ STM32L0 STM32L0x1","TSSOP*4.4x6.5mm*P0.65mm*","https://www.st.com/resource/en/datasheet/stm32l031f4.pdf"
"MCU_ST_STM32L0:STM32L031F6Px","STM32L031F6Px","Package_SO:TSSOP-20_4.4x6.5mm_P0.65mm","STMicroelectronics Arm Cortex-M0+ MCU, 32KB flash, 8KB RAM, 32 MHz, 1.65-3.6V, 15 GPIO, TSSOP20","Arm Cortex-M0+ STM32L0 STM32L0x1","TSSOP*4.4x6.5mm*P0.65mm*","https://www.st.com/resource/en/datasheet/stm32l031f6.pdf"
"MCU_ST_STM32L0:STM32L031F_4-6_Px","STM32L031F_4-6_Px","Package_SO:TSSOP-20_4.4x6.5mm_P0.65mm","STMicroelectronics Arm Cortex-M0+ MCU, 16-32KB flash, 8KB RAM, 32 MHz, 1.65-3.6V, 15 GPIO, TSSOP20","Arm Cortex-M0+ STM32L0 STM32L0x1","TSSOP*4.4x6.5mm*P0.65mm*","https://www.st.com/resource/en/datasheet/stm32l031f4.pdf"
"MCU_ST_STM32L0:STM32L031G4Ux","STM32L031G4Ux","Package_DFN_QFN:QFN-28_4x4mm_P0.5mm","STMicroelectronics Arm Cortex-M0+ MCU, 16KB flash, 8KB RAM, 32 MHz, 1.65-3.6V, 21 GPIO, UFQFPN28","Arm Cortex-M0+ STM32L0 STM32L0x1","QFN*4x4mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32l031g4.pdf"
"MCU_ST_STM32L0:STM32L031G6Ux","STM32L031G6Ux","Package_DFN_QFN:QFN-28_4x4mm_P0.5mm","STMicroelectronics Arm Cortex-M0+ MCU, 32KB flash, 8KB RAM, 32 MHz, 1.65-3.6V, 21 GPIO, UFQFPN28","Arm Cortex-M0+ STM32L0 STM32L0x1","QFN*4x4mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32l031g6.pdf"
"MCU_ST_STM32L0:STM32L031G6UxS","STM32L031G6UxS","Package_DFN_QFN:QFN-28_4x4mm_P0.5mm","STMicroelectronics Arm Cortex-M0+ MCU, 32KB flash, 8KB RAM, 32 MHz, 1.65-3.6V, 23 GPIO, UFQFPN28","Arm Cortex-M0+ STM32L0 STM32L0x1","QFN*4x4mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32l031g6.pdf"
"MCU_ST_STM32L0:STM32L031G_4-6_Ux","STM32L031G_4-6_Ux","Package_DFN_QFN:QFN-28_4x4mm_P0.5mm","STMicroelectronics Arm Cortex-M0+ MCU, 16-32KB flash, 8KB RAM, 32 MHz, 1.65-3.6V, 21 GPIO, UFQFPN28","Arm Cortex-M0+ STM32L0 STM32L0x1","QFN*4x4mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32l031g4.pdf"
"MCU_ST_STM32L0:STM32L031K4Tx","STM32L031K4Tx","Package_QFP:LQFP-32_7x7mm_P0.8mm","STMicroelectronics Arm Cortex-M0+ MCU, 16KB flash, 8KB RAM, 32 MHz, 1.65-3.6V, 25 GPIO, LQFP32","Arm Cortex-M0+ STM32L0 STM32L0x1","LQFP*7x7mm*P0.8mm*","https://www.st.com/resource/en/datasheet/stm32l031k4.pdf"
"MCU_ST_STM32L0:STM32L031K4Ux","STM32L031K4Ux","Package_DFN_QFN:QFN-32-1EP_5x5mm_P0.5mm_EP3.45x3.45mm","STMicroelectronics Arm Cortex-M0+ MCU, 16KB flash, 8KB RAM, 32 MHz, 1.65-3.6V, 27 GPIO, UFQFPN32","Arm Cortex-M0+ STM32L0 STM32L0x1","QFN*1EP*5x5mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32l031k4.pdf"
"MCU_ST_STM32L0:STM32L031K6Tx","STM32L031K6Tx","Package_QFP:LQFP-32_7x7mm_P0.8mm","STMicroelectronics Arm Cortex-M0+ MCU, 32KB flash, 8KB RAM, 32 MHz, 1.65-3.6V, 25 GPIO, LQFP32","Arm Cortex-M0+ STM32L0 STM32L0x1","LQFP*7x7mm*P0.8mm*","https://www.st.com/resource/en/datasheet/stm32l031k6.pdf"
"MCU_ST_STM32L0:STM32L031K6Ux","STM32L031K6Ux","Package_DFN_QFN:QFN-32-1EP_5x5mm_P0.5mm_EP3.45x3.45mm","STMicroelectronics Arm Cortex-M0+ MCU, 32KB flash, 8KB RAM, 32 MHz, 1.65-3.6V, 27 GPIO, UFQFPN32","Arm Cortex-M0+ STM32L0 STM32L0x1","QFN*1EP*5x5mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32l031k6.pdf"
"MCU_ST_STM32L0:STM32L031K_4-6_Tx","STM32L031K_4-6_Tx","Package_QFP:LQFP-32_7x7mm_P0.8mm","STMicroelectronics Arm Cortex-M0+ MCU, 16-32KB flash, 8KB RAM, 32 MHz, 1.65-3.6V, 25 GPIO, LQFP32","Arm Cortex-M0+ STM32L0 STM32L0x1","LQFP*7x7mm*P0.8mm*","https://www.st.com/resource/en/datasheet/stm32l031k4.pdf"
"MCU_ST_STM32L0:STM32L031K_4-6_Ux","STM32L031K_4-6_Ux","Package_DFN_QFN:QFN-32-1EP_5x5mm_P0.5mm_EP3.45x3.45mm","STMicroelectronics Arm Cortex-M0+ MCU, 16-32KB flash, 8KB RAM, 32 MHz, 1.65-3.6V, 27 GPIO, UFQFPN32","Arm Cortex-M0+ STM32L0 STM32L0x1","QFN*1EP*5x5mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32l031k4.pdf"
"MCU_ST_STM32L0:STM32L041C4Tx","STM32L041C4Tx","Package_QFP:LQFP-48_7x7mm_P0.5mm","STMicroelectronics Arm Cortex-M0+ MCU, 16KB flash, 8KB RAM, 32 MHz, 1.65-3.6V, 38 GPIO, LQFP48","Arm Cortex-M0+ STM32L0 STM32L0x1","LQFP*7x7mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32l041c4.pdf"
"MCU_ST_STM32L0:STM32L041C6Tx","STM32L041C6Tx","Package_QFP:LQFP-48_7x7mm_P0.5mm","STMicroelectronics Arm Cortex-M0+ MCU, 32KB flash, 8KB RAM, 32 MHz, 1.65-3.6V, 38 GPIO, LQFP48","Arm Cortex-M0+ STM32L0 STM32L0x1","LQFP*7x7mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32l041c6.pdf"
"MCU_ST_STM32L0:STM32L041C6Ux","STM32L041C6Ux","Package_DFN_QFN:QFN-48-1EP_7x7mm_P0.5mm_EP5.6x5.6mm","STMicroelectronics Arm Cortex-M0+ MCU, 32KB flash, 8KB RAM, 32 MHz, 1.65-3.6V, 38 GPIO, UFQFPN48","Arm Cortex-M0+ STM32L0 STM32L0x1","QFN*1EP*7x7mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32l041c6.pdf"
"MCU_ST_STM32L0:STM32L041C_4-6_Tx","STM32L041C_4-6_Tx","Package_QFP:LQFP-48_7x7mm_P0.5mm","STMicroelectronics Arm Cortex-M0+ MCU, 16-32KB flash, 8KB RAM, 32 MHz, 1.65-3.6V, 38 GPIO, LQFP48","Arm Cortex-M0+ STM32L0 STM32L0x1","LQFP*7x7mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32l041c4.pdf"
"MCU_ST_STM32L0:STM32L041E6Yx","STM32L041E6Yx","Package_CSP:ST_WLCSP-25_Die425","STMicroelectronics Arm Cortex-M0+ MCU, 32KB flash, 8KB RAM, 32 MHz, 1.65-3.6V, 20 GPIO, WLCSP25","Arm Cortex-M0+ STM32L0 STM32L0x1","ST*WLCSP*Die425*","https://www.st.com/resource/en/datasheet/stm32l041e6.pdf"
"MCU_ST_STM32L0:STM32L041F6Px","STM32L041F6Px","Package_SO:TSSOP-20_4.4x6.5mm_P0.65mm","STMicroelectronics Arm Cortex-M0+ MCU, 32KB flash, 8KB RAM, 32 MHz, 1.65-3.6V, 15 GPIO, TSSOP20","Arm Cortex-M0+ STM32L0 STM32L0x1","TSSOP*4.4x6.5mm*P0.65mm*","https://www.st.com/resource/en/datasheet/stm32l041f6.pdf"
"MCU_ST_STM32L0:STM32L041G6Ux","STM32L041G6Ux","Package_DFN_QFN:QFN-28_4x4mm_P0.5mm","STMicroelectronics Arm Cortex-M0+ MCU, 32KB flash, 8KB RAM, 32 MHz, 1.65-3.6V, 21 GPIO, UFQFPN28","Arm Cortex-M0+ STM32L0 STM32L0x1","QFN*4x4mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32l041g6.pdf"
"MCU_ST_STM32L0:STM32L041G6UxS","STM32L041G6UxS","Package_DFN_QFN:QFN-28_4x4mm_P0.5mm","STMicroelectronics Arm Cortex-M0+ MCU, 32KB flash, 8KB RAM, 32 MHz, 1.65-3.6V, 23 GPIO, UFQFPN28","Arm Cortex-M0+ STM32L0 STM32L0x1","QFN*4x4mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32l041g6.pdf"
"MCU_ST_STM32L0:STM32L041K6Tx","STM32L041K6Tx","Package_QFP:LQFP-32_7x7mm_P0.8mm","STMicroelectronics Arm Cortex-M0+ MCU, 32KB flash, 8KB RAM, 32 MHz, 1.65-3.6V, 25 GPIO, LQFP32","Arm Cortex-M0+ STM32L0 STM32L0x1","LQFP*7x7mm*P0.8mm*","https://www.st.com/resource/en/datasheet/stm32l041k6.pdf"
"MCU_ST_STM32L0:STM32L041K6Ux","STM32L041K6Ux","Package_DFN_QFN:QFN-32-1EP_5x5mm_P0.5mm_EP3.45x3.45mm","STMicroelectronics Arm Cortex-M0+ MCU, 32KB flash, 8KB RAM, 32 MHz, 1.65-3.6V, 27 GPIO, UFQFPN32","Arm Cortex-M0+ STM32L0 STM32L0x1","QFN*1EP*5x5mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32l041k6.pdf"
"MCU_ST_STM32L0:STM32L051C6Tx","STM32L051C6Tx","Package_QFP:LQFP-48_7x7mm_P0.5mm","STMicroelectronics Arm Cortex-M0+ MCU, 32KB flash, 8KB RAM, 32 MHz, 1.65-3.6V, 37 GPIO, LQFP48","Arm Cortex-M0+ STM32L0 STM32L0x1","LQFP*7x7mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32l051c6.pdf"
"MCU_ST_STM32L0:STM32L051C6Ux","STM32L051C6Ux","Package_DFN_QFN:QFN-48-1EP_7x7mm_P0.5mm_EP5.6x5.6mm","STMicroelectronics Arm Cortex-M0+ MCU, 32KB flash, 8KB RAM, 32 MHz, 1.65-3.6V, 37 GPIO, UFQFPN48","Arm Cortex-M0+ STM32L0 STM32L0x1","QFN*1EP*7x7mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32l051c6.pdf"
"MCU_ST_STM32L0:STM32L051C8Tx","STM32L051C8Tx","Package_QFP:LQFP-48_7x7mm_P0.5mm","STMicroelectronics Arm Cortex-M0+ MCU, 64KB flash, 8KB RAM, 32 MHz, 1.65-3.6V, 37 GPIO, LQFP48","Arm Cortex-M0+ STM32L0 STM32L0x1","LQFP*7x7mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32l051c8.pdf"
"MCU_ST_STM32L0:STM32L051C8Ux","STM32L051C8Ux","Package_DFN_QFN:QFN-48-1EP_7x7mm_P0.5mm_EP5.6x5.6mm","STMicroelectronics Arm Cortex-M0+ MCU, 64KB flash, 8KB RAM, 32 MHz, 1.65-3.6V, 37 GPIO, UFQFPN48","Arm Cortex-M0+ STM32L0 STM32L0x1","QFN*1EP*7x7mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32l051c8.pdf"
"MCU_ST_STM32L0:STM32L051C_6-8_Tx","STM32L051C_6-8_Tx","Package_QFP:LQFP-48_7x7mm_P0.5mm","STMicroelectronics Arm Cortex-M0+ MCU, 32-64KB flash, 8KB RAM, 32 MHz, 1.65-3.6V, 37 GPIO, LQFP48","Arm Cortex-M0+ STM32L0 STM32L0x1","LQFP*7x7mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32l051c6.pdf"
"MCU_ST_STM32L0:STM32L051C_6-8_Ux","STM32L051C_6-8_Ux","Package_DFN_QFN:QFN-48-1EP_7x7mm_P0.5mm_EP5.6x5.6mm","STMicroelectronics Arm Cortex-M0+ MCU, 32-64KB flash, 8KB RAM, 32 MHz, 1.65-3.6V, 37 GPIO, UFQFPN48","Arm Cortex-M0+ STM32L0 STM32L0x1","QFN*1EP*7x7mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32l051c6.pdf"
"MCU_ST_STM32L0:STM32L051K6Tx","STM32L051K6Tx","Package_QFP:LQFP-32_7x7mm_P0.8mm","STMicroelectronics Arm Cortex-M0+ MCU, 32KB flash, 8KB RAM, 32 MHz, 1.65-3.6V, 25 GPIO, LQFP32","Arm Cortex-M0+ STM32L0 STM32L0x1","LQFP*7x7mm*P0.8mm*","https://www.st.com/resource/en/datasheet/stm32l051k6.pdf"
"MCU_ST_STM32L0:STM32L051K6Ux","STM32L051K6Ux","Package_DFN_QFN:QFN-32-1EP_5x5mm_P0.5mm_EP3.45x3.45mm","STMicroelectronics Arm Cortex-M0+ MCU, 32KB flash, 8KB RAM, 32 MHz, 1.65-3.6V, 27 GPIO, UFQFPN32","Arm Cortex-M0+ STM32L0 STM32L0x1","QFN*1EP*5x5mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32l051k6.pdf"
"MCU_ST_STM32L0:STM32L051K8Tx","STM32L051K8Tx","Package_QFP:LQFP-32_7x7mm_P0.8mm","STMicroelectronics Arm Cortex-M0+ MCU, 64KB flash, 8KB RAM, 32 MHz, 1.65-3.6V, 25 GPIO, LQFP32","Arm Cortex-M0+ STM32L0 STM32L0x1","LQFP*7x7mm*P0.8mm*","https://www.st.com/resource/en/datasheet/stm32l051k8.pdf"
"MCU_ST_STM32L0:STM32L051K8Ux","STM32L051K8Ux","Package_DFN_QFN:QFN-32-1EP_5x5mm_P0.5mm_EP3.45x3.45mm","STMicroelectronics Arm Cortex-M0+ MCU, 64KB flash, 8KB RAM, 32 MHz, 1.65-3.6V, 27 GPIO, UFQFPN32","Arm Cortex-M0+ STM32L0 STM32L0x1","QFN*1EP*5x5mm*P0.5mm*","https://www.st.com/resource/en/datasheet/stm32l051k8.pdf"
"MCU_ST_STM32L0:STM32L051K_6-8_Tx","STM32L051K_6-8_Tx","Package_QFP:LQFP-32_7x7mm_P0.8mm","STMicroelectronics Arm Cortex-M0+ MCU, 32-64KB flash, 8KB RAM, 32 MHz, 1.65-3.6V, 25 GPIO, LQFP32","Arm Cortex-M0+ STM32L0 STM32L0x1","LQFP*7x7mm*P0.8mm*","https://www.st.com/resource/en/datasheet/stm32l051k6.pdf"
