Symbol,Value,Footprint,Description,Tags,Footprint_Filter,Datasheet
Transistor_BJT:S8050,S8050,MyLib_Package_TO_SOT_THT:TO-92_Inline,"0.7A Ic, 20V Vce, Low Voltage High Current NPN Transistor, TO-92",S8050 NPN Low Voltage High Current Transistor,TO?92*,http://www.unisonic.com.tw/datasheet/S8050.pdf
Transistor_BJT:S8550,S8550,MyLib_Package_TO_SOT_THT:TO-92_Inline,"0.7A Ic, 20V Vce, Low Voltage High Current PNP Transistor, TO-92",S8550 PNP Low Voltage High Current Transistor,TO?92*,http://www.unisonic.com.tw/datasheet/S8550.pdf
Transistor_BJT:SS8050,SS8050,MyLib_Package_TO_SOT_SMD:SOT-23,"General Purpose NPN Transistor, 1.5A Ic, 25V Vce, SOT-23",SS8050 NPN Transistor,SOT?23*,http://www.secosgmbh.com/datasheet/products/SSMPTransistor/SOT-23/SS8050.pdf
Transistor_BJT:SS8550,SS8550,MyLib_Package_TO_SOT_SMD:SOT-23,"General Purpose PNP Transistor, 1.5A Ic, 25V Vce, SOT-23",SS8550 PNP Transistor,SOT?23*,http://www.secosgmbh.com/datasheet/products/SSMPTransistor/SOT-23/SS8550.pdf
Transistor_BJT:SSM2210,SSM2210,,"Audio Dual Matched NPN transistor, DIP-8/SOIC-8",audio npn dual,SOIC*8*3.9x4.9mm*P1.27mm* DIP*8*W7.62mm*,https://www.analog.com/media/en/technical-documentation/obsolete-data-sheets/SSM2210.pdf
Transistor_BJT:SSM2220,SSM2220,,"Audio Dual Matched PNP transistor, DIP-8/SOIC-8",audio pnp dual,SOIC*8*3.9x4.9mm*P1.27mm* DIP*8*W7.62mm*,https://www.analog.com/media/en/technical-documentation/data-sheets/SSM2220.pdf
Transistor_BJT:TIP120,TIP120,MyLib_Package_TO_SOT_THT:TO-220-3_Vertical,"5A Ic, 60V Vce, Silicon Darlington Power NPN Transistor, TO-220",Darlington Power NPN Transistor,TO?220*,https://www.onsemi.com/pub/Collateral/TIP120-D.PDF
Transistor_BJT:TIP121,TIP121,MyLib_Package_TO_SOT_THT:TO-220-3_Vertical,"5A Ic, 80V Vce, Silicon Darlington Power NPN Transistor, TO-220",Darlington Power NPN Transistor,TO?220*,https://www.onsemi.com/pub/Collateral/TIP120-D.PDF
Transistor_BJT:TIP122,TIP122,MyLib_Package_TO_SOT_THT:TO-220-3_Vertical,"5A Ic, 100V Vce, Silicon Darlington Power NPN Transistor, TO-220",Darlington Power NPN Transistor,TO?220*,https://www.onsemi.com/pub/Collateral/TIP120-D.PDF
Transistor_BJT:TIP125,TIP125,MyLib_Package_TO_SOT_THT:TO-220-3_Vertical,"5A Ic, 60V Vce, Silicon Darlington Power PNP Transistor, TO-220",Darlington Power PNP Transistor,TO?220*,https://www.onsemi.com/pub/Collateral/TIP120-D.PDF
Transistor_BJT:TIP126,TIP126,MyLib_Package_TO_SOT_THT:TO-220-3_Vertical,"5A Ic, 80V Vce, Silicon Darlington Power PNP Transistor, TO-220",Darlington Power PNP Transistor,TO?220*,https://www.onsemi.com/pub/Collateral/TIP120-D.PDF
Transistor_BJT:TIP127,TIP127,MyLib_Package_TO_SOT_THT:TO-220-3_Vertical,"5A Ic, 100V Vce, Silicon Darlington Power PNP Transistor, TO-220",Darlington Power PNP Transistor,TO?220*,https://www.onsemi.com/pub/Collateral/TIP120-D.PDF
Transistor_BJT:TIP2955,TIP2955,MyLib_Package_TO_SOT_THT:TO-218-3_Vertical,"-15A Ic, -60V Vce, Power PNP Transistor, TO-218",power PNP Transistor,TO?218*,http://www.onsemi.com/pub_link/Collateral/TIP3055-D.PDF
Transistor_BJT:TIP2955G,TIP2955G,MyLib_Package_TO_SOT_THT:TO-247-3_Vertical,"-15A Ic, -60V Vce, Power PNP Transistor, TO-247",power PNP Transistor,TO?247*,http://www.onsemi.com/pub_link/Collateral/TIP3055-D.PDF
Transistor_BJT:TIP3055,TIP3055,MyLib_Package_TO_SOT_THT:TO-218-3_Vertical,"15A Ic, 60V Vce, Power NPN Transistor, TO-218",power NPN Transistor,TO?218*,http://www.onsemi.com/pub_link/Collateral/TIP3055-D.PDF
Transistor_BJT:TIP3055G,TIP3055G,MyLib_Package_TO_SOT_THT:TO-247-3_Vertical,"15A Ic, 60V Vce, Power NPN Transistor, TO-247",power NPN Transistor,TO?247*,http://www.onsemi.com/pub_link/Collateral/TIP3055-D.PDF
Transistor_BJT:TIP41,TIP41,MyLib_Package_TO_SOT_THT:TO-220-3_Vertical,"6A Ic, 40V Vce, Power NPN Transistor, TO-220",power NPN Transistor,TO?220*,https://www.centralsemi.com/get_document.php?cmp=1&mergetype=pd&mergepath=pd&pdf_id=tip41.PDF
Transistor_BJT:TIP41A,TIP41A,MyLib_Package_TO_SOT_THT:TO-220-3_Vertical,"6A Ic, 60V Vce, Power NPN Transistor, TO-220",power NPN Transistor,TO?220*,https://www.centralsemi.com/get_document.php?cmp=1&mergetype=pd&mergepath=pd&pdf_id=tip41.PDF
Transistor_BJT:TIP41B,TIP41B,MyLib_Package_TO_SOT_THT:TO-220-3_Vertical,"6A Ic, 80V Vce, Power NPN Transistor, TO-220",power NPN Transistor,TO?220*,https://www.centralsemi.com/get_document.php?cmp=1&mergetype=pd&mergepath=pd&pdf_id=tip41.PDF
Transistor_BJT:TIP41C,TIP41C,MyLib_Package_TO_SOT_THT:TO-220-3_Vertical,"6A Ic, 100V Vce, Power NPN Transistor, TO-220",power NPN Transistor,TO?220*,https://www.centralsemi.com/get_document.php?cmp=1&mergetype=pd&mergepath=pd&pdf_id=tip41.PDF
Transistor_BJT:TIP42,TIP42,MyLib_Package_TO_SOT_THT:TO-220-3_Vertical,"-6A Ic, -40V Vce, Power PNP Transistor, TO-220",power PNP Transistor,TO?220*,https://www.centralsemi.com/get_document.php?cmp=1&mergetype=pd&mergepath=pd&pdf_id=TIP42.PDF
Transistor_BJT:TIP42A,TIP42A,MyLib_Package_TO_SOT_THT:TO-220-3_Vertical,"-6A Ic, -60V Vce, Power PNP Transistor, TO-220",power PNP Transistor,TO?220*,https://www.centralsemi.com/get_document.php?cmp=1&mergetype=pd&mergepath=pd&pdf_id=TIP42.PDF
Transistor_BJT:TIP42B,TIP42B,MyLib_Package_TO_SOT_THT:TO-220-3_Vertical,"-6A Ic, -80V Vce, Power PNP Transistor, TO-220",power PNP Transistor,TO?220*,https://www.centralsemi.com/get_document.php?cmp=1&mergetype=pd&mergepath=pd&pdf_id=TIP42.PDF
Transistor_BJT:TIP42C,TIP42C,MyLib_Package_TO_SOT_THT:TO-220-3_Vertical,"-6A Ic, -100V Vce, Power PNP Transistor, TO-220",power PNP Transistor,TO?220*,https://www.centralsemi.com/get_document.php?cmp=1&mergetype=pd&mergepath=pd&pdf_id=TIP42.PDF
Transistor_BJT:UMH3N,UMH3N,MyLib_Package_TO_SOT_SMD:SOT-363_SC-70-6,"0.1A Ic, 50V Vce, Dual NPN Input Resistor Transistors, SOT-363",Dual NPN Transistor,SOT?363*,http://rohmfs.rohm.com/en/products/databook/datasheet/discrete/transistor/digital/emh3t2r-e.pdf
Transistor_FET:2N3819,2N3819,MyLib_Package_TO_SOT_THT:TO-92,"20mA Id, 25V Vgs, N-Channel JFET Transistor, TO-92",N-Channel JFET Transistor,TO?92*,https://my.centralsemi.com/datasheets/2N3819.PDF
Transistor_FET:2N7000,2N7000,MyLib_Package_TO_SOT_THT:TO-92_Inline,"0.2A Id, 200V Vds, N-Channel MOSFET, 2.6V Logic Level, TO-92",N-Channel MOSFET Logic-Level,TO?92*,https://www.vishay.com/docs/70226/70226.pdf
Transistor_FET:2N7002,2N7002,MyLib_Package_TO_SOT_SMD:SOT-23,"0.115A Id, 60V Vds, N-Channel MOSFET, SOT-23",N-Channel Switching MOSFET,SOT?23*,https://www.onsemi.com/pub/Collateral/NDS7002A-D.PDF
Transistor_FET:2N7002E,2N7002E,MyLib_Package_TO_SOT_SMD:SOT-23,"0.24A Id, 60V Vds, N-Channel MOSFET, SOT-23",N-Channel MOSFET,SOT?23*,http://www.diodes.com/assets/Datasheets/ds30376.pdf
Transistor_FET:2N7002H,2N7002H,MyLib_Package_TO_SOT_SMD:SOT-23,"0.21A Id, 60V Vds, N-Channel MOSFET, SOT-23",N-Channel MOSFET,SOT?23*,http://www.diodes.com/assets/Datasheets/2N7002H.pdf
Transistor_FET:2N7002K,2N7002K,MyLib_Package_TO_SOT_SMD:SOT-23,"0.38A Id, 60V Vds, N-Channel MOSFET, SOT-23",N-Channel MOSFET,SOT?23*,https://www.diodes.com/assets/Datasheets/ds30896.pdf
Transistor_FET:2SK3019,2SK3019,MyLib_Package_TO_SOT_SMD:SOT-523,"30V Vds, 0.1A Id, 2Ω Rds(on) @ 4.5V, N-Channel MOSFET, SOT-523",MCC Micro-Commercial-Components,SOT?523*,https://www.mccsemi.com/pdf/Products/2SK3019(SOT-523).pdf
Transistor_FET:3SK263,3SK263,MyLib_Package_TO_SOT_SMD:SOT-143,"30mA Id, 15V Vds, N-Channel Dual Gate MOSFET, SOT-143/343",N-Channel MOSFET Dual Gate,SOT?143*,http://www.onsemi.com/pub_link/Collateral/EN4423-D.PDF
Transistor_FET:AO3400A,AO3400A,MyLib_Package_TO_SOT_SMD:SOT-23,"30V Vds, 5.7A Id, N-Channel MOSFET, SOT-23",N-Channel MOSFET,SOT?23*,http://www.aosmd.com/pdfs/datasheet/AO3400A.pdf
Transistor_FET:AO3401A,AO3401A,MyLib_Package_TO_SOT_SMD:SOT-23,"-4.0A Id, -30V Vds, P-Channel MOSFET, SOT-23",P-Channel MOSFET,SOT?23*,http://www.aosmd.com/pdfs/datasheet/AO3401A.pdf
Transistor_FET:AO4842,AO4842,MyLib_Package_SO:SOIC-8_3.9x4.9mm_P1.27mm,"7.7A Id, 30V Vds, Dual N-Channel MOSFET, 21mOhm Ron, SO-8",Dual N-Channel MOSFET,SOIC*3.9x4.9mm*P1.27mm*,https://aosmd.com/sites/default/files/res/data_sheets/AO4842.pdf
Transistor_FET:AO4892,AO4892,MyLib_Package_SO:SOIC-8_3.9x4.9mm_P1.27mm,"4A Id, 100V Vds, Dual N-Channel MOSFET, 68mOhm Ron, SO-8",NMOS Alpha-Omega,SOIC*3.9x4.9mm*P1.27mm*,https://aosmd.com/sites/default/files/res/datasheets/AO4892.pdf
Transistor_FET:AON6411,AON6411,MyLib_Package_DFN_QFN:AO_DFN-8-1EP_5.55x5.2mm_P1.27mm_EP4.12x4.6mm,"-85A Id, -20V Vds, P-Channel MOSFET, DFN-8",P-Channel MOSFET,AO*DFN*8*1EP*5.55x5.2mm*P1.27mm*EP4.12x4.6mm*,http://www.aosmd.com/res/data_sheets/AON6411.pdf
Transistor_FET:BF244A,BF244A,MyLib_Package_TO_SOT_THT:TO-92_Inline,"50mA Id, 30V Vgs, N-Channel FET Transistor, TO-92",N-Channel FET Transistor Low Voltage,TO?92*,https://media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/BF244x.pdf
Transistor_FET:BF244B,BF244B,MyLib_Package_TO_SOT_THT:TO-92_Inline,"50mA Id, 30V Vgs, N-Channel FET Transistor, TO-92",N-Channel FET Transistor Low Voltage,TO?92*,https://media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/BF244x.pdf
Transistor_FET:BF244C,BF244C,MyLib_Package_TO_SOT_THT:TO-92_Inline,"10mA Id, 30V Vgs, N-Channel FET Transistor, TO-92",N-Channel FET Transistor Low Voltage,TO?92*,https://media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/BF244x.pdf
Transistor_FET:BF245A,BF245A,MyLib_Package_TO_SOT_THT:TO-92_Inline,"50mA Id, 30V Vgs, N-Channel FET Transistor, TO-92",N-Channel FET Transistor Low Voltage,TO?92*,https://www.onsemi.com/pub/Collateral/BF245A-D.PDF
Transistor_FET:BF245B,BF245B,MyLib_Package_TO_SOT_THT:TO-92_Inline,"10mA Id, 30V Vgs, N-Channel FET Transistor, TO-92",N-Channel FET Transistor Low Voltage,TO?92*,https://www.onsemi.com/pub/Collateral/BF245A-D.PDF
Transistor_FET:BF245C,BF245C,MyLib_Package_TO_SOT_THT:TO-92_Inline,"10mA Id, 30V Vgs, N-Channel FET Transistor, TO-92",N-Channel FET Transistor Low Voltage,TO?92*,https://www.onsemi.com/pub/Collateral/BF245A-D.PDF
Transistor_FET:BF545A,BF545A,MyLib_Package_TO_SOT_SMD:SOT-23,"5mA Idss, 30V Vgs, N-Channel JFET, SOT-23",N-Channel FET Transistor Low Voltage,SOT?23*,https://www.nxp.com/docs/en/data-sheet/BF545A_BF545B_BF545C.pdf
Transistor_FET:BF545B,BF545B,MyLib_Package_TO_SOT_SMD:SOT-23,"15mA Idss, 30V Vgs, N-Channel JFET, SOT-23",N-Channel FET Transistor Low Voltage,SOT?23*,https://www.nxp.com/docs/en/data-sheet/BF545A_BF545B_BF545C.pdf
Transistor_FET:BF545C,BF545C,MyLib_Package_TO_SOT_SMD:SOT-23,"25mA Idss, 30V Vgs, N-Channel JFET, SOT-23",N-Channel FET Transistor Low Voltage,SOT?23*,https://www.nxp.com/docs/en/data-sheet/BF545A_BF545B_BF545C.pdf
Transistor_FET:BF994S,BF994S,MyLib_Package_TO_SOT_SMD:SOT-143,"VHF N-channel dual-gate MOS-FET, SOT-143",N-Channel MOSFET,SOT*143*,https://www.nxp.com/docs/en/data-sheet/BF994S.pdf
Transistor_FET:BS107,BS107,MyLib_Package_TO_SOT_THT:TO-92_Inline,"0.25A Id, 200V Vds, N-Channel MOSFET, TO-92",N-Channel MOSFET,TO?92*,http://www.onsemi.com/pub_link/Collateral/BS107-D.PDF
Transistor_FET:BS108,BS108,MyLib_Package_TO_SOT_THT:TO-92_Inline,"0.25A Id, 200V Vds, N-Channel MOSFET, TO-92",N-Channel MOSFET,TO?92*,http://www.redrok.com/MOSFET_BS108_200V_250mA_8O_Vth1.5_TO-92.PDF
Transistor_FET:BS170,BS170,MyLib_Package_TO_SOT_THT:TO-92_Inline,"0.5A Id, 60V Vds, N-Channel MOSFET, TO-92",N-Channel MOSFET,TO?92*,https://www.onsemi.com/pub/Collateral/BS170-D.PDF
Transistor_FET:BS170F,BS170F,MyLib_Package_TO_SOT_SMD:SOT-23,"0.15A Id, 60V Vds, N-Channel MOSFET, SOT-23",N-Channel MOSFET,SOT?23*,http://www.diodes.com/assets/Datasheets/BS170F.pdf
Transistor_FET:BS250,BS250,MyLib_Package_TO_SOT_THT:TO-92_Inline,"-0.18A Id, -45V Vds, P-Channel MOSFET, TO-92",P-Channel MOSFET,TO?92*,http://www.vishay.com/docs/70209/70209.pdf
Transistor_FET:BS870,BS870,MyLib_Package_TO_SOT_SMD:SOT-23,"0.25A Id, 60V Vds, N-Channel MOSFET, SOT-23",N-Channel MOSFET,SOT?23*,http://www.diodes.com/assets/Datasheets/ds11302.pdf
Transistor_FET:BSB008NE2LX,BSB008NE2LX,MyLib_Package_DirectFET:DirectFET_MX,"180A Id, 25V Vds, 0.8mOhm Rds, N-Channel MOSFET, DirectFET MX",N-Channel MOSFET,DirectFET*MX*,https://www.infineon.com/dgdl/Infineon-BSB008NE2LX-DS-v02_00-EN.pdf?fileId=db3a30432e564707012e5745ca7d000e
Transistor_FET:BSB012NE2LXI,BSB012NE2LXI,MyLib_Package_DirectFET:DirectFET_MX,"170A Id, 25V Vds, 1.2mOhm Rds, N-Channel MOSFET, DirectFET MX",N-Channel MOSFET,DirectFET*MX*,https://www.infineon.com/dgdl/Infineon-BSB012NE2LXI-DS-v02_01-EN.pdf?fileId=db3a30433f764301013f805e3eb247c1
Transistor_FET:BSB013NE2LXI,BSB013NE2LXI,MyLib_Package_DirectFET:DirectFET_MX,"163A Id, 25V Vds, 1.3mOhm Rds, N-Channel MOSFET, DirectFET MX",N-Channel MOSFET,DirectFET*MX*,https://www.infineon.com/dgdl/Infineon-BSB013NE2LXI-DS-v02_04-en.pdf?fileId=db3a30432e398416012e47a158802577
Transistor_FET:BSB014N04LX3,BSB014N04LX3,MyLib_Package_DirectFET:DirectFET_MX,"180A Id, 40V Vds, 1.4mOhm Rds, N-Channel MOSFET, DirectFET MX",N-Channel MOSFET,DirectFET*MX*,https://www.infineon.com/dgdl/Infineon-BSB014N04LX3G-DS-v02_03-en.pdf?fileId=db3a304320d39d590121a02c6c737a9b
Transistor_FET:BSB015N04NX3,BSB015N04NX3,MyLib_Package_DirectFET:DirectFET_MX,"180A Id, 40V Vds, 1.5mOhm Rds, N-Channel MOSFET, DirectFET MX",N-Channel MOSFET,DirectFET*MX*,https://www.infineon.com/dgdl/Infineon-BSB015N04NX3G-DS-v02_04-en.pdf?fileId=db3a304320d39d590121a03bbfcd7aac
Transistor_FET:BSB028N06NN3,BSB028N06NN3,MyLib_Package_DirectFET:DirectFET_MN,"90A Id, 60V Vds, 2.8mOhm Rds, N-Channel MOSFET, DirectFET MN",N-Channel MOSFET,DirectFET*MN*,https://www.infineon.com/dgdl/Infineon-BSB028N06NN3-DS-v02_00-en.pdf?fileId=db3a30432e25b009012e29fda4e23838
Transistor_FET:BSB044N08NN3,BSB044N08NN3,MyLib_Package_DirectFET:DirectFET_MN,"90A Id, 80V Vds, 4.4mOhm Rds, N-Channel MOSFET, DirectFET MN",N-Channel MOSFET,DirectFET*MN*,https://www.infineon.com/dgdl/Infineon-BSB044N08NN3_G-DS-v02_00-en.pdf?fileId=db3a30435819ae2e012e385cde7b70d4
Transistor_FET:BSB056N10NN3,BSB056N10NN3,MyLib_Package_DirectFET:DirectFET_MN,"83A Id, 100V Vds, 5.1mOhm Rds, N-Channel MOSFET, DirectFET MN",N-Channel MOSFET,DirectFET*MN*,https://www.infineon.com/dgdl/Infineon-BSB056N10NN3_G-DS-v02_05-en.pdf?fileId=db3a30442e152e91012e390b9a631459
Transistor_FET:BSB104N08NP3,BSB104N08NP3,MyLib_Package_DirectFET:DirectFET_MP,"50A Id, 80V Vds, 10.4mOhm Rds, N-Channel MOSFET, DirectFET MP",N-Channel MOSFET,DirectFET*MP*,https://www.infineon.com/dgdl/Infineon-BSB104N08NP3_G-DS-v02_01-en.pdf?fileId=db3a304341e0aed00141efc548ca1b2b
Transistor_FET:BSB165N15NZ3,BSB165N15NZ3,MyLib_Package_DirectFET:DirectFET_MZ,"45A Id, 150V Vds, 16.5mOhm Rds, N-Channel MOSFET, DirectFET MZ",N-Channel MOSFET,DirectFET*MZ*,https://www.infineon.com/dgdl/Infineon-BSB165N15NZ3-DS-v02_02-en.pdf?fileId=db3a30432e779412012e7b04a1353843
Transistor_FET:BSB280N15NZ3,BSB280N15NZ3,MyLib_Package_DirectFET:DirectFET_MZ,"30A Id, 150V Vds, 28mOhm Rds, N-Channel MOSFET, DirectFET MZ",N-Channel MOSFET,DirectFET*MZ*,https://www.infineon.com/dgdl/Infineon-BSB280N15NZ3-DS-v02_05-en.pdf?fileId=db3a30432e779412012e7b0b544c3852
Transistor_FET:BSC026N08NS5,BSC026N08NS5,MyLib_Package_TO_SOT_SMD:TDSON-8-1,"100A Id, 80V Vds, OptiMOS N-Channel Power MOSFET, 2.6mOhm Ron, Qg (typ) 74.0nC, PG-TDSON-8",OptiMOS Power MOSFET N-MOS,TDSON*,http://www.infineon.com/dgdl/Infineon-BSC026N08NS5-DS-v02_01-EN.pdf?fileId=5546d4624ad04ef9014ae2eace7629e0
Transistor_FET:BSC028N06LS3,BSC028N06LS3,MyLib_Package_TO_SOT_SMD:TDSON-8-1,"100A Id, 60V Vds, OptiMOS N-Channel Power MOSFET, 2.8mOhm Ron, Qg (typ) 31.0nC, PG-TDSON-8",OptiMOS Power MOSFET N-MOS,TDSON*,http://www.infineon.com/dgdl/Infineon-BSC028N06LS3-DS-v02_02-en.pdf?fileId=db3a30431ddc9372011ebafa4c607f8c
Transistor_FET:BSC030N08NS5,BSC030N08NS5,MyLib_Package_TO_SOT_SMD:TDSON-8-1,"100A Id, 80V Vds, OptiMOS N-Channel Power MOSFET, 3.0mOhm Ron, Qg (typ) 61.0nC, PG-TDSON-8",OptiMOS Power MOSFET N-MOS,TDSON*,http://www.infineon.com/dgdl/Infineon-BSC030N08NS5-DS-v02_02-EN.pdf?fileId=5546d4624ad04ef9014aed52f4210acf
Transistor_FET:BSC035N10NS5,BSC035N10NS5,MyLib_Package_TO_SOT_SMD:TDSON-8-1,"100A Id, 100V Vds, OptiMOS N-Channel Power MOSFET, 3.5mOhm Ron, Qg (typ) 70.0nC, PG-TDSON-8",OptiMOS Power MOSFET N-MOS,TDSON*,http://www.infineon.com/dgdl/Infineon-BSC035N10NS5-DS-v02_00-EN.pdf?fileId=5546d4624ad04ef9014ae8b5f3bc1b6f
Transistor_FET:BSC037N08NS5,BSC037N08NS5,MyLib_Package_TO_SOT_SMD:TDSON-8-1,"100A Id, 80V Vds, OptiMOS N-Channel Power MOSFET, 3.7mOhm Ron, Qg (typ) 46.0nC, PG-TDSON-8",OptiMOS Power MOSFET N-MOS,TDSON*,http://www.infineon.com/dgdl/Infineon-BSC037N08NS5-DS-v02_00-EN.pdf?fileId=5546d4624ad04ef9014ae9ad3b8e1c33
Transistor_FET:BSC040N08NS5,BSC040N08NS5,MyLib_Package_TO_SOT_SMD:TDSON-8-1,"100A Id, 80V Vds, OptiMOS N-Channel Power MOSFET, 4.0mOhm Ron, Qg (typ) 43.0nC, PG-TDSON-8",OptiMOS Power MOSFET N-MOS,TDSON*,http://www.infineon.com/dgdl/Infineon-BSC040N08NS5-DS-v02_00-EN.pdf?fileId=5546d4624ad04ef9014ae3065a7e2a05
Transistor_FET:BSC040N10NS5,BSC040N10NS5,MyLib_Package_TO_SOT_SMD:TDSON-8-1,"100A Id, 100V Vds, OptiMOS N-Channel Power MOSFET, 4.0mOhm Ron, Qg (typ) 58.0nC, PG-TDSON-8",OptiMOS Power MOSFET N-MOS,TDSON*,http://www.infineon.com/dgdl/Infineon-BSC040N10NS5-DS-v02_01-EN.pdf?fileId=5546d4624a0bf290014a0fbcee2e6b38
Transistor_FET:BSC046N10NS3G,BSC046N10NS3G,MyLib_Package_TO_SOT_SMD:TDSON-8-1,"100A Id, 100V Vds, OptiMOS N-Channel Power MOSFET, 4.6mOhm Ron, Qg (typ) 63.0nC, PG-TDSON-8",OptiMOS Power MOSFET N-MOS,TDSON*,http://www.infineon.com/dgdl/Infineon-BSC046N10NS3-DS-v02_00-en.pdf?fileId=db3a304332fc1ee7013316f966a4713c
Transistor_FET:BSC047N08NS3G,BSC047N08NS3G,MyLib_Package_TO_SOT_SMD:TDSON-8-1,"100A Id, 80V Vds, OptiMOS N-Channel Power MOSFET, 4.7mOhm Ron, Qg (typ) 52.0nC, PG-TDSON-8",OptiMOS Power MOSFET N-MOS,TDSON*,http://www.infineon.com/dgdl/Infineon-BSC047N08NS3G-DS-v02_07-en.pdf?fileId=db3a30431add1d95011ae7e8dacf5611
Transistor_FET:BSC052N08NS5,BSC052N08NS5,MyLib_Package_TO_SOT_SMD:TDSON-8-1,"95A Id, 80V Vds, OptiMOS N-Channel Power MOSFET, 5.2mOhm Ron, Qg (typ) 32.0nC, PG-TDSON-8",OptiMOS Power MOSFET N-MOS,TDSON*,http://www.infineon.com/dgdl/Infineon-BSC052N08NS5-DS-v02_00-EN.pdf?fileId=5546d4624ad04ef9014ae38fc94f2b40
Transistor_FET:BSC057N08NS3G,BSC057N08NS3G,MyLib_Package_TO_SOT_SMD:TDSON-8-1,"100A Id, 80V Vds, OptiMOS N-Channel Power MOSFET, 5.7mOhm Ron, Qg (typ) 42.0nC, PG-TDSON-8",OptiMOS Power MOSFET N-MOS,TDSON*,http://www.infineon.com/dgdl/Infineon-BSC057N08NS3G-DS-v02_04-en.pdf?fileId=db3a30431add1d95011ae803c9345616
Transistor_FET:BSC060N10NS3G,BSC060N10NS3G,MyLib_Package_TO_SOT_SMD:TDSON-8-1,"90A Id, 100V Vds, OptiMOS N-Channel Power MOSFET, 6.0mOhm Ron, Qg (typ) 51.0nC, PG-TDSON-8",OptiMOS Power MOSFET N-MOS,TDSON*,http://www.infineon.com/dgdl/Infineon-BSC060N10NS3-DS-v02_04-en.pdf?fileId=db3a30431ce5fb52011d1aab7f90133a
Transistor_FET:BSC061N08NS5,BSC061N08NS5,MyLib_Package_TO_SOT_SMD:TDSON-8-1,"82A Id, 80V Vds, OptiMOS N-Channel Power MOSFET, 6.1mOhm Ron, Qg (typ) 27.0nC, PG-TDSON-8",OptiMOS Power MOSFET N-MOS,TDSON*,http://www.infineon.com/dgdl/Infineon-BSC061N08NS5-DS-v02_00-EN.pdf?fileId=5546d4624ad04ef9014ae3ab1bb62b69
Transistor_FET:BSC070N10NS3G,BSC070N10NS3G,MyLib_Package_TO_SOT_SMD:TDSON-8-1,"90A Id, 100V Vds, OptiMOS N-Channel Power MOSFET, 7.0mOhm Ron, Qg (typ) 42.0nC, PG-TDSON-8",OptiMOS Power MOSFET N-MOS,TDSON*,http://www.infineon.com/dgdl/Infineon-BSC070N10NS3-DS-v02_01-en.pdf?fileId=db3a304327b89750012824712c6c6f2f
Transistor_FET:BSC070N10NS5,BSC070N10NS5,MyLib_Package_TO_SOT_SMD:TDSON-8-1,"80A Id, 100V Vds, OptiMOS N-Channel Power MOSFET, 7.0mOhm Ron, Qg (typ) 30.0nC, PG-TDSON-8",OptiMOS Power MOSFET N-MOS,TDSON*,http://www.infineon.com/dgdl/Infineon-BSC070N10NS5-DS-v02_01-EN.pdf?fileId=5546d4624a0bf290014a0fc62d9d6b3c
Transistor_FET:BSC072N08NS5,BSC072N08NS5,MyLib_Package_TO_SOT_SMD:TDSON-8-1,"74A Id, 80V Vds, OptiMOS N-Channel Power MOSFET, 7.2mOhm Ron, Qg (typ) 24.0nC, PG-TDSON-8",OptiMOS Power MOSFET N-MOS,TDSON*,http://www.infineon.com/dgdl/Infineon-BSC072N08NS5-DS-v02_00-EN.pdf?fileId=5546d4624ad04ef9014ae3d8e8192c7c
Transistor_FET:BSC079N10NSG,BSC079N10NSG,MyLib_Package_TO_SOT_SMD:TDSON-8-1,"100A Id, 100V Vds, OptiMOS N-Channel Power MOSFET, 7.9mOhm Ron, Qg (typ) 66.0nC, PG-TDSON-8",OptiMOS Power MOSFET N-MOS,TDSON*,http://www.infineon.com/dgdl/Infineon-BSC079N10NS-DS-v01_06-en.pdf?fileId=db3a3043163797a601167b174f951147
Transistor_FET:BSC082N10LSG,BSC082N10LSG,MyLib_Package_TO_SOT_SMD:TDSON-8-1,"100A Id, 100V Vds, OptiMOS N-Channel Power MOSFET, 8.2mOhm Ron, Qg (typ) 78.0nC, PG-TDSON-8",OptiMOS Power MOSFET N-MOS,TDSON*,http://www.infineon.com/dgdl/Infineon-BSC082N10LS-DS-v01_07-en.pdf?fileId=db3a3043163797a6011647faad240719
Transistor_FET:BSC098N10NS5,BSC098N10NS5,MyLib_Package_TO_SOT_SMD:TDSON-8-1,"60A Id, 100V Vds, OptiMOS N-Channel Power MOSFET, 9.8mOhm Ron, Qg (typ) 22.0nC, PG-TDSON-8",OptiMOS Power MOSFET N-MOS,TDSON*,http://www.infineon.com/dgdl/Infineon-BSC098N10NS5-DS-v02_00-EN.pdf?fileId=5546d4624ad04ef9014ae95ab4221bfd
Transistor_FET:BSC100N10NSFG,BSC100N10NSFG,MyLib_Package_TO_SOT_SMD:TDSON-8-1,"90A Id, 100V Vds, OptiMOS N-Channel Power MOSFET, 10.0mOhm Ron, Qg (typ) 33.0nC, PG-TDSON-8",OptiMOS Power MOSFET N-MOS,TDSON*,http://www.infineon.com/dgdl/Infineon-BSC100N10NSF-DS-v02_08-en.pdf?fileId=db3a30431b3e89eb011b49a75b607b57
